"","X","Basin","Site","Loct","Date","Time","UOM","Year","Month","Day","Lat","Long","Huc8","pollute","huc08","huc06","huc04","huc02"
"480853",2493611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2008-05-06",908,1.465,2008,5,6,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480854",2493710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2008-07-08",932,0.883,2008,7,8,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480855",2493811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2008-09-02",845,1.189,2008,9,2,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480856",2493910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2008-11-12",903,1.168,2008,11,12,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480857",2494011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2009-02-03",958,1.23,2009,2,3,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480858",2494114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2009-04-07",1011,0.732,2009,4,7,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480859",2494212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2009-06-02",1019,1.343,2009,6,2,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480860",2494411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2009-10-05",1145,1.13,2009,10,5,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480861",2494510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2009-12-21",1103,0.758,2009,12,21,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480862",2494611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2010-01-12",858,0.598,2010,1,12,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480863",2494710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2010-04-27",835,1.414,2010,4,27,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480864",2494811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2010-07-27",859,1.236,2010,7,27,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480865",2494910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2010-10-13",909,1.071,2010,10,13,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480866",2495011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2011-02-07",846,0.627,2011,2,7,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480867",2495114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2011-05-23",1147,1.066,2011,5,23,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480868",2495212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2011-08-08",946,1.553,2011,8,8,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480869",2495310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2011-11-28",854,0.5,2011,11,28,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480870",2495410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2012-03-06",927,0.98,2012,3,6,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480871",2495511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2012-06-19",911,1.399,2012,6,19,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480872",2495610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2012-09-25",915,0.932,2012,9,25,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480873",2495711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2012-12-18",942,0.477,2012,12,18,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480874",2495810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2013-01-29",1415,0.596,2013,1,29,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480875",2495911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2013-04-30",1417,0.908,2013,4,30,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480876",2496011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2013-07-09",1519,1.219,2013,7,9,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480877",2496114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2013-10-23",1420,1.03,2013,10,23,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480878",2496213,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2014-02-24",807,0.92,2014,2,24,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480879",2496311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2014-05-06",852,1.3,2014,5,6,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480880",2496411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2014-08-05",850,0.89,2014,8,5,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480881",2496510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2014-11-24",847,0.82,2014,11,24,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480882",2496610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2015-03-03",911,0.72,2015,3,3,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480883",2496711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2015-06-02",844,1.4,2015,6,2,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480884",2496810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2015-09-08",851,1.1,2015,9,8,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480885",2496911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2015-12-02",956,1.1,2015,12,2,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480886",2497010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2016-01-05",855,0.91,2016,1,5,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480887",2497114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2016-04-05",936,0.78,2016,4,5,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480888",2497212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2016-07-12",908,0.91,2016,7,12,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480889",2497311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2016-10-04",938,0.92,2016,10,4,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480890",2497410,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2017-02-07",1315,0.78,2017,2,7,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480891",2497511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2017-05-02",1407,1.1,2017,5,2,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480892",2497611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2017-08-08",1500,0.91,2017,8,8,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480893",2497711,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2017-11-07",1536,0.73,2017,11,7,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480894",2497811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2018-03-06",1408,1.4,2018,3,6,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480895",2497910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2018-06-19",1344,1.3,2018,6,19,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480896",2498011,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2018-09-25",1332,0.99,2018,9,25,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480897",2498114,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2018-12-11",1325,0.9,2018,12,11,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480898",2498212,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2019-01-29",1430,1,2019,1,29,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480899",2498311,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2019-04-02",1450,0.59,2019,4,2,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480900",2498411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2019-07-09",1530,0.47,2019,7,9,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480901",2498511,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2019-10-22",1242,0.43,2019,10,22,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480902",249869,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2020-02-04",858,0.59,2020,2,4,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480903",2498710,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2020-08-04",919,0.55,2020,8,4,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480904",249889,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2020-11-23",1222,0.44,2020,11,23,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480905",2498910,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2021-03-02",716,0.64,2021,3,2,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480906",2499010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2021-06-21",1314,1.2,2021,6,21,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480907",2499113,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2021-09-08",714,2.2,2021,9,8,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480908",2499211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2021-12-07",724,1,2021,12,7,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480909",2499310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2022-01-31",659,0.78,2022,1,31,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480910",249949,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2022-04-18",622,0.67,2022,4,18,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480911",2499510,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2022-07-25",756,1.3,2022,7,25,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480912",2499610,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2022-10-24",655,0.47,2022,10,24,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480913",249979,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2023-02-06",819,0.52,2023,2,6,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480914",2499810,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2023-05-01",711,0.5,2023,5,1,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480915",249999,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2023-08-07",749,0.39,2023,8,7,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480916",2500010,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2023-11-27",757,0.31,2023,11,27,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480917",2500113,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2024-03-04",720,0.27,2024,3,4,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480918",2500211,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2024-06-24",854,0.34,2024,6,24,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480919",2500310,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2024-09-09",638,1.3,2024,9,9,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480920",250049,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC259","","2024-12-02",714,0.67,2024,12,2,39.098909,-95.946757,10270102,"TKN",10270102,102701,1027,10
"480921",2534312,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2000-01-18",840,0.978,2000,1,18,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480922",2534411,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2000-03-20",845,0.711,2000,3,20,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480923",2534512,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2000-05-15",905,1.392,2000,5,15,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480924",2534611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2000-07-17",835,0.68,2000,7,17,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480925",2534712,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2000-09-18",855,1.13,2000,9,18,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480926",2534811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2000-11-13",935,0.99,2000,11,13,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480927",2534911,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2001-02-12",1010,0.866,2001,2,12,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480928",2535012,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2001-04-16",920,2.122,2001,4,16,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480929",2535116,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2001-06-18",930,0.964,2001,6,18,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480930",2535213,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2001-08-20",820,0.886,2001,8,20,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480931",2535312,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2001-10-15",855,1.074,2001,10,15,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480932",2535412,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2001-12-17",855,1.629,2001,12,17,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480933",2535512,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2002-01-22",840,1.288,2002,1,22,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480934",2535611,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2002-03-18",840,1.656,2002,3,18,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480935",2535712,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","STATE HIGHWAY 99 AT WAMEGO","2002-05-20",900,0.954,2002,5,20,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480936",2535811,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","","2002-07-22",829,1.325,2002,7,22,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480937",2535912,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","","2002-09-16",855,0.881,2002,9,16,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480938",2536012,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","","2002-09-16",900,1.111,2002,9,16,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480939",2536115,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","","2002-11-18",858,0.507,2002,11,18,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480940",2536213,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","","2003-02-05",1153,0.786,2003,2,5,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480941",2536312,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","","2003-04-02",1155,1.222,2003,4,2,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
"480942",2536412,"KANSAS/LOWER REPUBLICAN RIVER BASIN","SC260","","2003-06-04",1121,1.35,2003,6,4,39.19685,-96.30513,10270102,"TKN",10270102,102701,1027,10
