site,year,month,day,fin,blue,ship,wind
N,2016,7,29,73.97,78.92,75.29,59.04
N,2016,7,30,66.21,69.92,68.14,51.63
N,2016,7,31,67.97,73.88,70.41,49.86
N,2016,8,1,67.04,68.24,67.15,47.80
N,2016,8,2,68.29,71.38,70.12,55.68
N,2016,8,3,70.55,73.24,71.15,54.29
N,2016,8,4,70.26,72.62,71.11,53.48
N,2016,8,5,68.25,72.78,71.36,59.52
N,2016,8,6,67.79,72.78,68.99,60.31
N,2016,8,7,65.16,66.30,65.43,55.15
N,2016,8,8,67.32,70.63,68.20,54.38
N,2016,8,9,70.83,74.45,70.69,49.93
N,2016,8,10,67.41,70.58,68.87,52.21
N,2016,8,11,75.42,80.10,80.24,51.92
N,2016,8,12,66.26,69.97,68.13,53.63
N,2016,8,13,67.16,70.90,69.12,58.78
N,2016,8,14,66.68,71.53,69.68,58.60
N,2016,8,15,69.15,75.27,73.60,60.55
N,2016,8,16,67.79,71.31,69.39,62.13
N,2016,8,17,68.40,71.67,70.26,59.64
N,2016,8,18,67.57,72.46,70.33,53.46
N,2016,8,19,68.81,70.66,69.96,53.01
N,2016,8,20,68.55,72.35,68.53,56.38
N,2016,8,21,67.54,73.17,70.17,59.03
N,2016,8,22,68.04,70.67,68.53,60.13
N,2016,8,23,68.11,69.96,67.27,58.19
N,2016,8,24,67.91,70.35,66.82,59.07
N,2016,8,25,70.08,73.80,71.12,60.65
N,2016,8,26,69.66,74.12,71.04,47.87
N,2016,8,27,70.32,73.87,72.68,51.12
N,2016,8,28,65.31,68.69,66.49,59.58
N,2016,8,29,68.44,72.91,70.80,60.97
N,2016,8,30,68.75,72.13,68.39,56.91
N,2016,8,31,69.09,74.63,70.95,60.82
N,2016,9,1,68.44,73.89,71.08,60.24
N,2016,9,2,69.66,71.30,68.33,59.72
N,2016,9,3,70.00,74.90,69.86,52.38
N,2016,9,4,68.83,69.76,67.74,59.62
N,2016,9,5,69.12,71.48,69.90,61.93
N,2016,9,6,65.27,67.94,67.48,50.11
N,2016,9,7,69.83,71.53,69.04,48.87
N,2016,9,8,68.03,71.79,69.22,46.26
N,2016,9,9,72.36,77.05,74.32,51.58
N,2016,9,10,70.88,76.59,73.16,59.75
N,2016,9,11,68.87,73.03,71.00,59.04
N,2016,9,12,68.04,70.76,68.33,55.26
N,2016,9,13,70.59,71.79,69.66,47.47
N,2016,9,14,68.48,71.48,69.22,56.58
N,2016,9,15,72.64,75.19,71.93,59.45
N,2016,9,16,69.67,72.01,69.39,53.13
N,2016,9,17,69.39,73.74,70.86,52.30
N,2016,9,18,69.07,70.43,67.26,51.53
N,2016,9,19,67.43,71.31,68.06,51.10
N,2016,9,20,69.93,72.94,70.65,50.98
N,2016,9,21,71.61,74.02,70.19,52.37
N,2016,9,22,72.69,75.15,73.12,63.53
N,2016,9,23,72.84,73.87,70.93,63.38
N,2016,9,24,70.24,72.16,71.23,53.90
N,2016,9,25,66.70,67.81,66.13,52.93
N,2016,9,26,69.44,71.64,67.64,47.69
N,2016,9,27,65.70,67.98,66.18,48.94
N,2016,9,28,70.22,73.61,71.66,50.94
N,2016,9,29,66.73,70.97,68.52,54.40
N,2016,9,30,67.41,70.04,68.39,58.36
N,2016,10,1,69.16,72.62,70.39,60.64
N,2016,10,2,67.10,70.95,69.26,63.14
N,2016,10,3,69.92,72.66,70.54,64.29
N,2016,10,4,71.01,74.41,72.59,63.66
N,2016,10,5,71.03,73.95,71.50,60.69
N,2016,10,6,69.70,73.18,70.17,50.17
N,2016,10,7,68.96,71.27,67.04,48.53
N,2016,10,8,72.00,73.59,73.21,51.48
N,2016,10,9,67.21,71.05,69.04,48.22
N,2016,10,10,70.30,73.52,72.59,56.64
N,2016,10,11,68.59,70.82,67.31,57.15
N,2016,10,12,71.21,71.35,66.59,55.63
N,2016,10,13,70.02,72.21,67.11,55.09
N,2016,10,14,67.45,71.76,68.11,59.04
N,2016,10,15,69.52,71.69,68.22,58.42
N,2016,10,16,67.01,68.44,67.12,55.53
N,2016,10,17,68.70,70.73,67.10,55.78
N,2016,10,18,69.91,71.85,68.18,60.27
N,2016,10,19,73.07,74.05,69.06,49.39
N,2016,10,20,69.63,74.87,70.19,46.73
N,2016,10,21,72.67,75.44,72.54,47.70
N,2016,10,22,68.53,74.31,68.16,47.18
N,2016,10,23,67.20,72.77,68.19,47.71
N,2016,10,24,68.52,73.55,68.52,48.33
N,2016,10,25,72.73,77.33,73.75,52.29
N,2016,10,26,69.83,74.76,70.90,54.51
N,2016,10,27,72.31,76.99,71.14,51.69
N,2016,10,28,71.82,77.00,72.03,57.41
N,2016,10,29,70.38,76.05,70.73,56.45
N,2016,10,30,69.74,75.06,69.78,50.84
N,2016,10,31,74.33,80.73,74.77,58.93
N,2016,11,1,72.17,76.65,71.68,61.59
N,2016,11,2,73.50,76.38,72.11,57.85
N,2016,11,3,74.34,78.04,72.05,55.27
N,2016,11,4,72.34,77.99,71.89,51.26
N,2016,11,5,71.36,74.41,68.35,55.36
N,2016,11,6,70.07,78.45,67.47,59.87
N,2016,11,7,74.01,77.31,69.80,54.01
N,2016,11,8,71.72,73.04,68.40,52.26
N,2016,11,9,70.88,74.39,68.94,53.85
N,2016,11,10,71.56,72.61,68.63,48.77
N,2016,11,11,70.99,76.23,72.51,50.92
N,2016,11,12,71.99,74.85,73.00,51.67
N,2016,11,13,72.31,73.24,71.08,53.73
N,2016,11,14,71.02,73.48,67.43,55.56
N,2016,11,15,75.44,75.53,72.64,60.82
N,2016,11,16,74.42,75.49,70.91,64.36
N,2016,11,17,76.43,76.00,72.60,65.73
N,2016,11,18,74.76,74.89,68.91,54.67
N,2016,11,19,73.18,75.49,70.38,50.56
N,2016,11,20,73.75,75.31,72.07,50.57
N,2016,11,21,79.32,79.30,74.09,64.53
N,2016,11,22,79.94,77.17,73.43,58.63
N,2016,11,23,78.80,75.80,70.25,62.37
N,2016,11,24,79.01,73.64,70.28,56.50
N,2016,11,25,79.36,75.79,70.47,56.64
N,2016,11,26,77.10,77.29,69.19,56.83
N,2016,11,27,76.23,75.47,70.35,65.02
N,2016,11,28,76.66,78.03,71.81,66.35
N,2016,11,29,79.52,77.46,72.38,59.34
N,2016,11,30,79.14,77.91,71.77,53.00
N,2016,12,1,78.84,76.41,71.01,60.93
N,2016,12,2,80.87,80.17,75.77,62.02
N,2016,12,3,75.34,75.74,68.80,61.72
N,2016,12,4,73.77,72.47,69.88,55.58
N,2016,12,5,77.21,76.70,74.02,60.74
N,2016,12,6,77.03,75.59,72.11,60.70
N,2016,12,7,78.55,77.44,74.09,62.88
N,2016,12,8,80.73,78.26,75.38,59.17
N,2016,12,9,84.38,78.71,70.95,56.20
N,2016,12,10,84.25,76.50,72.28,62.16
N,2016,12,11,83.66,79.41,68.96,59.17
N,2016,12,12,82.70,79.23,70.66,57.45
N,2016,12,13,84.39,80.74,71.22,55.73
N,2016,12,14,85.60,75.35,69.57,56.69
N,2016,12,15,85.95,76.71,72.43,55.29
N,2016,12,16,86.00,73.18,70.44,60.52
N,2016,12,17,82.93,74.78,71.76,67.63
N,2016,12,18,84.41,69.82,65.63,50.81
N,2016,12,19,83.50,69.83,67.56,59.70
N,2016,12,20,85.74,72.69,68.66,56.21
N,2016,12,21,83.96,70.52,65.65,50.73
N,2016,12,22,82.52,72.97,69.23,57.68
N,2016,12,23,82.29,68.54,65.60,50.56
N,2016,12,24,81.01,77.76,76.16,67.48
N,2016,12,25,81.49,74.61,72.30,66.56
N,2016,12,26,82.32,69.10,66.32,50.32
N,2016,12,27,83.67,75.64,74.24,50.43
N,2016,12,28,82.02,71.87,68.54,50.58
N,2016,12,29,82.28,71.24,70.14,46.31
N,2016,12,30,82.46,72.94,72.52,48.54
N,2016,12,31,79.83,72.29,68.90,56.44
N,2017,1,1,83.04,77.06,74.78,62.66
N,2017,1,2,81.89,70.10,67.84,55.27
N,2017,1,3,81.25,72.16,69.42,49.15
N,2017,1,4,81.96,74.67,73.06,53.07
N,2017,1,5,81.60,70.28,69.39,55.24
N,2017,1,6,82.02,71.92,69.13,57.68
N,2017,1,7,82.03,73.74,71.84,49.83
N,2017,1,8,84.98,72.40,69.94,49.51
N,2017,1,9,85.11,72.43,69.13,52.55
N,2017,1,10,83.46,71.62,70.67,53.28
N,2017,1,11,84.07,75.39,71.31,59.00
N,2017,1,12,83.06,73.55,71.74,56.55
N,2017,1,13,82.11,70.56,68.19,60.76
N,2017,1,14,82.53,75.03,71.09,56.26
N,2017,1,15,81.72,74.87,70.79,62.47
N,2017,1,16,81.62,75.42,70.38,49.87
N,2017,1,17,80.82,76.44,73.07,54.39
N,2017,1,18,81.23,75.89,72.69,52.12
N,2017,1,19,80.76,72.36,70.30,63.17
N,2017,1,20,78.81,70.34,68.88,61.78
N,2017,1,21,78.18,74.84,72.62,66.85
N,2017,1,22,78.01,75.77,74.57,62.81
N,2017,1,23,78.16,76.70,73.58,65.68
N,2017,1,24,80.26,81.21,76.62,64.31
N,2017,1,25,79.86,74.43,70.79,50.75
N,2017,1,26,80.17,76.65,74.37,54.07
N,2017,1,27,77.88,73.05,69.84,62.30
N,2017,1,28,79.23,71.58,69.85,61.19
N,2017,1,29,81.26,72.50,71.02,51.59
N,2017,1,30,81.41,74.33,71.54,50.11
N,2017,1,31,79.80,74.81,73.08,49.66
N,2017,2,1,78.08,70.10,68.47,48.14
N,2017,2,2,79.39,74.28,73.06,49.36
N,2017,2,3,78.89,74.65,72.22,50.50
N,2017,2,4,75.76,70.51,67.66,52.58
N,2017,2,5,77.71,70.46,68.77,56.92
N,2017,2,6,80.00,73.86,71.29,57.99
N,2017,2,7,81.40,74.30,72.19,54.76
N,2017,2,8,81.09,75.31,72.21,51.43
N,2017,2,9,78.82,70.69,67.74,57.71
N,2017,2,10,81.08,71.87,70.02,57.08
N,2017,2,11,80.07,77.29,75.97,61.37
N,2017,2,12,80.37,73.54,71.35,58.52
N,2017,2,13,78.49,71.48,69.75,62.47
N,2017,2,14,81.14,72.06,69.64,60.72
N,2017,2,15,79.58,72.80,70.61,53.31
N,2017,2,16,80.77,71.13,69.16,56.87
N,2017,2,17,78.48,73.71,74.21,63.06
N,2017,2,18,77.81,73.70,73.14,64.71
N,2017,2,19,80.41,76.36,75.26,66.16
N,2017,2,20,82.13,74.61,74.72,55.89
N,2017,2,21,78.25,70.31,69.65,48.13
N,2017,2,22,78.89,74.95,74.19,63.88
N,2017,2,23,82.40,78.17,77.23,69.79
N,2017,2,24,81.07,76.57,77.07,65.64
N,2017,2,25,81.83,71.36,68.72,60.24
N,2017,2,26,81.39,73.93,72.32,61.47
N,2017,2,27,79.35,75.05,73.34,57.00
N,2017,2,28,79.47,74.19,71.65,65.60
N,2017,3,1,79.80,85.98,81.53,59.74
N,2017,3,2,82.01,74.99,73.38,55.42
N,2017,3,3,80.46,73.73,72.18,52.00
N,2017,3,4,81.61,71.34,67.95,51.53
N,2017,3,5,80.26,71.13,69.39,58.58
N,2017,3,6,78.42,72.24,70.36,65.14
N,2017,3,7,78.78,75.43,74.11,61.81
N,2017,3,8,78.60,74.93,73.44,60.86
N,2017,3,9,78.10,75.47,74.35,56.50
N,2017,3,10,77.96,77.18,76.05,52.53
N,2017,3,11,76.47,74.54,72.80,55.42
N,2017,3,12,77.00,72.04,70.84,51.45
N,2017,3,13,77.17,73.08,71.78,49.43
N,2017,3,14,79.40,72.35,71.14,50.83
N,2017,3,15,79.67,77.11,75.84,58.54
N,2017,3,16,78.55,72.87,70.64,60.82
N,2017,3,17,77.64,74.44,72.96,59.52
N,2017,3,18,77.57,71.75,70.21,48.91
N,2017,3,19,76.29,76.46,75.29,55.27
N,2017,3,20,75.53,75.07,73.43,52.36
N,2017,3,21,77.31,76.30,73.34,57.32
N,2017,3,22,75.02,72.77,71.67,60.15
N,2017,3,23,76.74,76.64,74.99,68.62
N,2017,3,24,77.55,77.83,75.57,62.63
N,2017,3,25,79.01,78.91,77.12,63.21
N,2017,3,26,78.87,80.58,77.75,64.67
N,2017,3,27,77.86,78.32,77.44,67.32
N,2017,3,28,76.72,76.17,75.78,65.51
N,2017,3,29,74.73,72.47,70.92,55.07
N,2017,3,30,75.54,77.22,76.34,61.28
N,2017,3,31,77.14,77.81,76.56,70.11
N,2017,4,1,73.88,73.88,71.65,53.35
N,2017,4,2,75.13,74.46,72.33,57.85
N,2017,4,3,74.96,75.27,73.35,57.99
N,2017,4,4,76.56,77.48,75.59,55.16
N,2017,4,5,75.94,77.77,75.72,55.44
N,2017,4,6,75.42,78.41,76.32,54.54
N,2017,4,7,74.17,79.59,79.00,57.71
N,2017,4,8,73.17,74.13,72.87,61.32
N,2017,4,9,76.05,77.73,75.40,67.45
N,2017,4,10,75.34,74.68,74.19,63.42
N,2017,4,11,77.31,77.19,75.90,62.15
N,2017,4,12,74.67,74.07,72.63,61.64
N,2017,4,13,72.95,70.04,69.08,58.00
N,2017,4,14,74.25,74.72,72.95,66.53
N,2017,4,15,74.38,76.75,75.45,57.62
N,2017,4,16,73.38,72.17,70.92,58.88
N,2017,4,17,73.01,73.15,71.08,59.68
N,2017,4,18,75.01,74.78,74.70,54.39
N,2017,4,19,72.73,75.82,77.19,58.71
N,2017,4,20,74.04,74.49,73.10,65.82
N,2017,4,21,73.80,73.56,72.73,60.17
N,2017,4,22,75.04,74.97,73.41,60.34
N,2017,4,23,76.93,79.95,76.65,66.17
N,2017,4,24,74.99,78.35,77.46,66.99
N,2017,4,25,76.23,77.53,76.63,69.00
N,2017,4,26,73.93,74.79,73.45,63.11
N,2017,4,27,75.86,77.75,75.86,68.07
N,2017,4,28,75.02,75.72,74.35,67.75
N,2017,4,29,74.14,75.47,74.57,60.74
N,2017,4,30,73.22,73.85,72.95,57.04
N,2017,5,1,75.15,77.43,75.23,56.10
N,2017,5,2,75.76,78.24,76.52,53.68
N,2017,5,3,76.35,80.29,77.36,56.24
N,2017,5,4,74.22,74.75,74.25,53.24
N,2017,5,5,74.99,79.45,78.73,58.05
N,2017,5,6,75.33,77.10,76.84,65.31
N,2017,5,7,74.30,75.47,74.80,66.25
N,2017,5,8,74.44,74.41,72.77,63.81
N,2017,5,9,75.74,77.28,76.04,62.54
N,2017,5,10,73.84,73.25,71.43,52.53
N,2017,5,11,74.63,74.36,72.25,54.82
N,2017,5,12,74.62,74.17,72.02,61.51
N,2017,5,13,74.34,76.40,74.71,66.98
N,2017,5,14,74.35,75.55,73.00,66.45
N,2017,5,15,74.40,76.29,74.40,66.76
N,2017,5,16,72.27,73.75,71.73,65.70
N,2017,5,17,73.30,75.46,74.70,66.02
N,2017,5,18,71.85,72.76,72.50,60.95
N,2017,5,19,72.96,73.90,73.28,54.11
N,2017,5,20,71.61,73.81,73.02,56.48
N,2017,5,21,71.81,72.08,70.90,61.37
N,2017,5,22,72.33,73.27,70.93,60.25
N,2017,5,23,74.90,78.39,77.09,62.08
N,2017,5,24,70.56,72.28,70.12,60.92
N,2017,5,25,71.74,74.73,72.43,50.39
N,2017,5,26,69.34,71.22,68.14,48.21
N,2017,5,27,70.96,75.17,71.33,56.05
N,2017,5,28,70.06,71.68,69.12,62.67
N,2017,5,29,70.72,72.57,71.46,62.60
N,2017,5,30,70.53,73.06,70.21,61.00
N,2017,5,31,73.15,75.71,72.90,57.70
N,2017,6,1,71.00,72.45,70.80,58.60
N,2017,6,2,70.42,73.61,72.17,58.54
N,2017,6,3,71.31,74.64,73.00,54.10
N,2017,6,4,69.12,71.21,70.61,56.97
N,2017,6,5,70.65,73.43,71.50,54.60
N,2017,6,6,70.08,73.24,72.29,53.68
N,2017,6,7,72.32,75.52,73.18,52.66
N,2017,6,8,74.99,77.86,75.58,56.29
N,2017,6,9,71.37,76.35,74.86,62.13
N,2017,6,10,69.10,72.96,70.03,64.31
N,2017,6,11,69.40,72.38,71.42,66.09
N,2017,6,12,71.07,74.59,72.99,66.34
N,2017,6,13,72.03,74.12,72.00,64.83
N,2017,6,14,70.13,72.10,70.79,59.34
N,2017,6,15,71.50,75.15,71.79,53.44
N,2017,6,16,68.83,72.02,70.44,49.72
N,2017,6,17,67.42,70.21,69.19,49.56
N,2017,6,18,69.63,73.11,71.60,45.67
N,2017,6,19,69.02,74.32,71.68,48.56
N,2017,6,20,71.60,76.31,71.75,61.24
N,2017,6,21,69.33,74.26,72.54,62.81
N,2017,6,22,68.71,74.06,71.00,54.42
N,2017,6,23,69.71,76.87,73.50,48.47
N,2017,6,24,67.87,74.00,70.97,61.35
N,2017,6,25,73.08,79.13,76.41,62.91
N,2017,6,26,70.54,73.83,72.16,56.97
N,2017,6,27,68.63,72.52,69.53,60.77
N,2017,6,28,68.53,71.76,70.24,63.08
N,2017,6,29,70.66,73.88,71.13,60.47
N,2017,6,30,68.39,73.20,70.42,58.83
N,2017,7,1,66.52,71.89,68.17,49.84
N,2017,7,2,66.56,72.43,68.03,46.60
N,2017,7,3,66.05,73.35,69.04,47.75
N,2017,7,4,66.83,73.15,68.55,56.25
N,2017,7,5,67.11,72.03,69.58,57.13
N,2017,7,6,69.53,74.43,71.12,58.80
N,2017,7,7,67.13,71.36,69.07,57.25
N,2017,7,8,70.19,74.16,74.53,54.71
N,2017,7,9,68.71,71.53,68.42,50.02
N,2017,7,10,67.60,71.19,69.15,49.25
N,2017,7,11,69.62,72.60,68.28,48.11
N,2017,7,12,67.73,73.61,70.79,49.53
N,2017,7,13,68.15,72.30,68.42,50.77
N,2017,7,14,66.77,73.04,68.75,59.61
N,2017,7,15,64.83,71.49,68.76,60.22
N,2017,7,16,65.67,71.24,68.87,50.10
N,2017,7,17,65.90,71.05,67.92,49.61
N,2017,7,18,67.57,74.25,72.42,47.83
N,2017,7,19,69.10,74.79,73.37,50.16
N,2017,7,20,70.50,75.07,71.39,51.10
N,2017,7,21,66.59,73.03,70.54,53.38
N,2017,7,22,67.61,72.46,71.15,54.65
N,2017,7,23,67.88,72.17,70.26,50.88
N,2017,7,24,65.78,71.45,68.18,50.12
N,2017,7,25,69.43,74.33,69.84,48.78
N,2017,7,26,67.70,72.58,70.84,50.82
N,2017,7,27,67.99,73.02,70.64,56.64
N,2017,7,28,67.45,71.65,69.59,55.99
N,2017,7,29,66.09,71.57,69.23,51.29
N,2017,7,30,66.26,71.40,69.13,51.69
N,2017,7,31,66.84,71.11,69.89,60.83
N,2017,8,1,72.20,76.30,73.01,62.75
N,2017,8,2,69.14,73.91,72.28,52.44
N,2017,8,3,69.52,76.15,71.92,51.65
N,2017,8,4,67.79,75.91,70.31,52.83
N,2017,8,5,67.65,76.31,70.68,54.71
N,2017,8,6,68.09,75.37,71.58,59.51
N,2017,8,7,70.16,78.08,74.58,62.37
N,2017,8,8,69.45,75.19,70.23,62.46
N,2017,8,9,67.95,73.53,69.55,62.44
N,2017,8,10,72.29,74.93,71.27,62.09
N,2017,8,11,71.00,76.57,73.52,62.25
N,2017,8,12,72.19,74.94,73.22,62.12
N,2017,8,13,66.55,72.01,68.40,56.73
N,2017,8,14,70.59,77.42,73.00,58.05
N,2017,8,15,69.26,75.84,71.15,60.87
N,2017,8,16,70.18,77.06,72.49,59.68
N,2017,8,17,70.73,76.24,71.87,58.84
N,2017,8,18,67.50,73.09,69.09,58.78
N,2017,8,19,66.31,73.36,69.34,56.10
N,2017,8,20,64.67,71.56,66.19,46.70
N,2017,8,21,69.23,75.02,70.01,47.92
N,2017,8,22,72.55,76.08,71.55,58.71
N,2017,8,23,69.41,75.37,70.95,60.52
N,2017,8,24,66.59,72.26,69.18,58.10
N,2017,8,25,67.82,74.41,70.39,50.66
N,2017,8,26,69.03,75.23,72.16,48.10
N,2017,8,27,67.20,74.02,72.16,56.39
N,2017,8,28,69.67,76.07,72.37,62.62
N,2017,8,29,70.92,74.14,69.15,61.37
N,2017,8,30,69.42,74.63,71.53,59.74
N,2017,8,31,69.86,74.51,70.10,50.16
N,2017,9,1,72.12,76.29,70.40,49.74
N,2017,9,2,71.93,77.27,68.75,54.55
N,2017,9,3,69.12,75.09,68.56,51.90
N,2017,9,4,70.29,74.70,67.89,53.60
N,2017,9,5,69.14,73.51,68.35,52.44
N,2017,9,6,73.01,78.23,75.13,62.64
N,2017,9,7,72.05,76.50,72.76,63.41
N,2017,9,8,72.41,74.62,72.86,62.87
N,2017,9,9,70.92,74.01,68.20,60.39
N,2017,9,10,73.84,75.11,69.99,60.89
N,2017,9,11,72.81,74.43,68.27,54.82
N,2017,9,12,70.59,75.54,68.76,56.46
N,2017,9,13,74.18,78.35,74.04,58.78
N,2017,9,14,72.50,75.99,71.26,53.60
N,2017,9,15,70.69,76.55,70.29,57.13
N,2017,9,16,70.21,75.20,70.78,61.27
N,2017,9,17,72.19,76.76,72.38,53.90
N,2017,9,18,67.51,69.58,65.10,50.12
N,2017,9,19,70.52,71.26,67.61,60.00
N,2017,9,20,73.16,72.65,69.23,55.10
N,2017,9,21,73.02,73.75,67.82,61.52
N,2017,9,22,73.02,76.23,71.64,64.90
N,2017,9,23,72.86,72.61,68.31,63.00
N,2017,9,24,71.47,71.85,67.55,54.07
N,2017,9,25,73.10,73.18,66.32,52.75
N,2017,9,26,78.31,72.67,67.03,53.64
N,2017,9,27,77.86,75.16,72.47,52.82
N,2017,9,28,78.94,75.90,71.95,54.15
N,2017,9,29,72.74,71.00,67.92,58.40
N,2017,9,30,73.60,72.16,67.83,61.00
N,2017,10,1,73.23,72.39,69.25,56.61
N,2017,10,2,71.44,71.97,67.67,46.84
N,2017,10,3,72.47,75.61,69.53,51.86
N,2017,10,4,70.77,73.54,69.36,54.17
N,2017,10,5,68.75,72.77,68.14,52.17
N,2017,10,6,71.95,73.91,69.89,50.10
N,2017,10,7,70.66,74.94,70.82,54.85
N,2017,10,8,73.69,75.15,70.01,60.51
N,2017,10,9,77.02,74.53,68.45,51.97
N,2017,10,10,71.40,74.68,66.86,51.69
N,2017,10,11,74.98,76.05,68.16,56.21
N,2017,10,12,74.59,75.75,69.44,50.93
N,2017,10,13,75.20,79.27,74.37,52.43
N,2017,10,14,71.79,73.23,69.30,49.53
N,2017,10,15,73.66,76.62,69.32,50.13
N,2017,10,16,74.14,73.45,68.37,53.62
N,2017,10,17,72.27,72.85,69.48,59.02
N,2017,10,18,74.90,75.36,69.59,60.48
N,2017,10,19,75.81,77.96,72.12,63.22
N,2017,10,20,77.65,74.79,70.23,64.29
N,2017,10,21,77.14,74.80,72.34,65.76
N,2017,10,22,76.97,73.69,70.96,55.33
N,2017,10,23,79.14,73.47,70.93,53.18
N,2017,10,24,77.03,75.19,71.92,51.21
N,2017,10,25,76.57,74.26,71.31,50.31
N,2017,10,26,73.31,75.51,72.89,53.12
N,2017,10,27,73.28,74.04,70.17,54.71
N,2017,10,28,73.53,75.26,71.95,60.37
N,2017,10,29,73.25,73.01,70.52,58.57
N,2017,10,30,71.95,72.44,71.45,58.84
N,2017,10,31,71.61,73.97,71.94,55.52
N,2017,11,1,72.11,72.93,70.13,54.04
N,2017,11,2,71.23,74.11,72.06,52.14
N,2017,11,3,71.04,76.76,73.21,53.71
N,2017,11,4,70.98,74.79,72.12,55.50
N,2017,11,5,71.56,72.92,67.36,57.12
N,2017,11,6,72.70,76.00,69.43,59.23
N,2017,11,7,74.50,77.98,70.63,52.89
N,2017,11,8,74.39,78.98,74.93,56.29
N,2017,11,9,74.76,78.35,72.14,56.72
N,2017,11,10,75.70,77.52,72.11,60.67
N,2017,11,11,75.00,77.10,71.95,62.16
N,2017,11,12,73.90,75.49,71.02,62.29
N,2017,11,13,74.25,72.82,68.44,62.55
N,2017,11,14,75.20,75.07,71.60,62.69
N,2017,11,15,76.67,75.42,70.68,58.80
N,2017,11,16,75.79,75.58,72.28,53.23
N,2017,11,17,76.46,74.34,70.90,55.56
N,2017,11,18,77.06,76.56,70.21,58.42
N,2017,11,19,76.72,76.36,70.93,60.87
N,2017,11,20,75.56,78.76,73.78,58.68
N,2017,11,21,75.53,78.28,72.41,50.32
N,2017,11,22,76.17,77.38,71.06,49.71
N,2017,11,23,74.28,74.03,66.31,49.09
N,2017,11,24,76.49,74.22,66.07,53.98
N,2017,11,25,80.05,77.62,67.73,50.43
N,2017,11,26,78.12,78.66,70.07,50.22
N,2017,11,27,76.05,73.76,69.85,60.74
N,2017,11,28,77.46,71.18,66.64,49.12
N,2017,11,29,81.49,74.66,71.25,50.58
N,2017,11,30,77.39,75.30,70.49,45.79
N,2017,12,1,75.27,73.27,66.06,48.53
N,2017,12,2,78.94,73.54,68.05,47.29
N,2017,12,3,78.67,73.04,67.68,49.30
N,2017,12,4,83.20,78.25,74.41,57.62
N,2017,12,5,83.50,77.62,71.47,60.00
N,2017,12,6,83.54,72.93,68.89,53.99
N,2017,12,7,85.32,75.27,72.74,57.84
N,2017,12,8,82.84,71.92,68.24,44.80
N,2017,12,9,77.61,69.86,66.60,48.22
N,2017,12,10,77.95,79.30,76.97,51.73
N,2017,12,11,76.92,74.39,71.45,48.62
N,2017,12,12,75.40,70.85,68.27,47.95
N,2017,12,13,76.01,70.14,66.34,49.04
N,2017,12,14,73.52,70.18,67.95,50.36
N,2017,12,15,79.63,69.96,66.54,48.31
N,2017,12,16,77.91,70.71,67.88,60.28
N,2017,12,17,83.85,74.16,71.31,56.69
N,2017,12,18,82.36,75.86,69.51,48.24
N,2017,12,19,82.12,75.92,71.79,49.41
N,2017,12,20,80.40,73.71,69.61,58.78
N,2017,12,21,80.99,73.43,68.34,64.37
N,2017,12,22,NaN,NaN,NaN,NaN
N,2017,12,23,NaN,NaN,NaN,NaN
N,2017,12,24,NaN,NaN,NaN,NaN
N,2017,12,25,NaN,NaN,NaN,NaN
N,2017,12,26,NaN,NaN,NaN,NaN
N,2017,12,27,NaN,NaN,NaN,NaN
N,2017,12,28,NaN,NaN,NaN,NaN
N,2017,12,29,NaN,NaN,NaN,NaN
N,2017,12,30,NaN,NaN,NaN,NaN
N,2017,12,31,NaN,NaN,NaN,NaN
N,2018,1,1,NaN,NaN,NaN,NaN
N,2018,1,2,NaN,NaN,NaN,NaN
N,2018,1,3,NaN,NaN,NaN,NaN
N,2018,1,4,NaN,NaN,NaN,NaN
N,2018,1,5,NaN,NaN,NaN,NaN
N,2018,1,6,NaN,NaN,NaN,NaN
N,2018,1,7,NaN,NaN,NaN,NaN
N,2018,1,8,NaN,NaN,NaN,NaN
N,2018,1,9,NaN,NaN,NaN,NaN
N,2018,1,10,NaN,NaN,NaN,NaN
N,2018,1,11,NaN,NaN,NaN,NaN
N,2018,1,12,NaN,NaN,NaN,NaN
N,2018,1,13,NaN,NaN,NaN,NaN
N,2018,1,14,NaN,NaN,NaN,NaN
N,2018,1,15,NaN,NaN,NaN,NaN
N,2018,1,16,NaN,NaN,NaN,NaN
N,2018,1,17,NaN,NaN,NaN,NaN
N,2018,1,18,NaN,NaN,NaN,NaN
N,2018,1,19,NaN,NaN,NaN,NaN
N,2018,1,20,NaN,NaN,NaN,NaN
N,2018,1,21,NaN,NaN,NaN,NaN
N,2018,1,22,NaN,NaN,NaN,NaN
N,2018,1,23,NaN,NaN,NaN,NaN
N,2018,1,24,NaN,NaN,NaN,NaN
N,2018,1,25,NaN,NaN,NaN,NaN
N,2018,1,26,NaN,NaN,NaN,NaN
N,2018,1,27,NaN,NaN,NaN,NaN
N,2018,1,28,NaN,NaN,NaN,NaN
N,2018,1,29,NaN,NaN,NaN,NaN
N,2018,1,30,NaN,NaN,NaN,NaN
N,2018,1,31,NaN,NaN,NaN,NaN
N,2018,2,1,NaN,NaN,NaN,NaN
N,2018,2,2,NaN,NaN,NaN,NaN
N,2018,2,3,86.16,74.15,67.45,49.21
N,2018,2,4,79.02,73.65,70.54,55.03
N,2018,2,5,78.51,70.67,67.28,58.36
N,2018,2,6,78.68,73.74,71.53,55.91
N,2018,2,7,80.12,69.60,66.92,53.58
