"","BASIN","PROG_CODE","SITE_NAME","SITE_LOCT","COL_DATE","COL_TIME","Lat","Long","huc08","dt","year","Total_N","AMMONIA","CHLORIDE","DISOXY","NITRATE","NITRITE","PHFIELD","SPEC_COND","TDS","PHOSPHU","TSS","KJELDAHL","ATRAZIN","CHLOROPH","FECCOLI"
"17742","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","3/12/14",930,39.700794,-96.754517,10270207,3786.02644675926,2014,2.13,0.1,29,12,1.5,0.1,7.7,600,360,0.29,27,0.53,0.3,NA,NA
"17743","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","6/10/14",1426,39.700794,-96.754517,10270207,3876.23200231481,2014,8.11,0.1,6.1,6.7,3.5,0.21,7.6,350,330,1.5,480,4.4,6.2,NA,NA
"17744","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","6/10/14",1431,39.700794,-96.754517,10270207,3876.23547453704,2014,8.52,0.1,6.2,7,3.4,0.22,7.6,350,330,1.4,570,4.9,5.4,NA,NA
"17745","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","9/16/14",1432,39.700794,-96.754517,10270207,3974.23616898148,2014,2.125,0.1,19,9,1,0.05,7.9,380,250,0.81,70,1.1,0.5,NA,NA
"17746","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","12/10/14",927,39.700794,-96.754517,10270207,4059.02436342593,2014,1.725,0.1,39,13,1.5,0.05,8,700,430,0.27,10,0.2,NA,NA,NA
"17747","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","4/13/15",1020,39.700794,-96.754517,10270207,4183.06116898148,2015,1.165,0.1,41,10,0.55,0.05,8.3,640,380,0.24,21,0.59,0.3,NA,NA
"17748","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","7/20/15",1258,39.700794,-96.754517,10270207,4281.1708912037,2015,5.954,0.11,12,5.9,1.7,0.054,7.7,350,370,1.5,1300,4.2,5.7,NA,NA
"17749","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","10/19/15",1025,39.700794,-96.754517,10270207,4372.0646412037,2015,0.765,0.1,54,11,0.21,0.05,8,810,490,0.16,16,0.53,0.3,NA,NA
"17750","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","2/24/16",856,39.700794,-96.754517,10270207,4500.00283564815,2016,2.115,0.1,26,9.6,1.3,0.05,7.8,620,400,0.51,56,0.79,NA,NA,NA
"17751","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","2/24/16",901,39.700794,-96.754517,10270207,4500.00630787037,2016,2.145,0.1,26,9.6,1.3,0.05,7.9,620,390,0.5,60,0.82,NA,NA,NA
"17752","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","5/16/16",1239,39.700794,-96.754517,10270207,4582.15769675926,2016,3.625,0.1,18,10.1,1.8,0.05,7.7,580,420,0.7,290,1.8,NA,NA,NA
"17753","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","8/15/16",1141,39.700794,-96.754517,10270207,4673.11741898148,2016,1.375,0.1,37,8.2,0.1,0.05,8.1,630,400,0.49,63,1.3,0.3,NA,NA
"17754","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","8/15/16",1146,39.700794,-96.754517,10270207,4673.1208912037,2016,1.375,0.1,37,8.3,0.1,0.05,8.1,630,400,0.49,61,1.3,0.3,NA,NA
"17755","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","11/14/16",1007,39.700794,-96.754517,10270207,4764.0521412037,2016,0.645,0.1,38,11,0.27,0.05,8,780,470,0.14,10,0.35,0.3,NA,NA
"17756","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","3/13/17",1110,39.700794,-96.754517,10270207,4883.0958912037,2017,1.295,0.1,37,13,0.78,0.05,7.7,790,450,0.22,10,0.49,0.3,NA,NA
"17757","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","6/12/17",1055,39.700794,-96.754517,10270207,4974.08547453704,2017,1.175,0.1,26,9.4,0.1,0.05,7.8,710,430,0.23,40,1.1,0.41,NA,NA
"17758","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","9/11/17",1053,39.700794,-96.754517,10270207,5065.08408564815,2017,0.885,0.1,47,8.8,0.1,0.05,8.1,850,530,0.41,39,0.81,NA,NA,NA
"17759","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","12/4/17",1022,39.700794,-96.754517,10270207,5149.06255787037,2017,0.715,0.1,34,11,0.36,0.05,8,770,450,0.14,10,0.33,0.3,NA,NA
"17760","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","1/8/18",1048,39.700794,-96.754517,10270207,5184.08061342593,2018,2.715,0.11,43,12,2.4,0.05,7.6,950,590,0.24,10,0.29,0.3,NA,NA
"17761","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","4/9/18",1023,39.700794,-96.754517,10270207,5275.06325231482,2018,0.295,0.1,35,13,0.1,0.05,8,710,400,0.05,10,0.22,0.3,NA,NA
"17762","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","7/23/18",1049,39.700794,-96.754517,10270207,5380.08130787037,2018,1.675,0.1,23,7.5,0.1,0.05,8.4,520,320,0.69,94,1.6,0.85,NA,NA
"17763","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","10/15/18",1005,39.700794,-96.754517,10270207,5464.05075231481,2018,3.325,0.1,9.4,9.6,1.5,0.05,7.6,380,270,1.2,170,1.8,NA,NA,NA
"17764","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","2/11/19",1055,39.700794,-96.754517,10270207,5583.08547453704,2019,2.955,0.25,22,13,2.1,0.05,7.2,680,450,0.67,36,0.83,NA,NA,NA
"17765","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","5/20/19",1128,39.700794,-96.754517,10270207,5681.1083912037,2019,3.36,0.1,19,7.5,2.5,0.15,7.9,600,400,0.52,140,0.71,2.8,NA,NA
"17766","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","8/19/19",1523,39.700794,-96.754517,10270207,5772.27158564815,2019,1.505,0.1,4.5,6.2,0.86,0.05,7.3,240,300,1.1,1500,0.62,0.3,NA,NA
"17767","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","11/5/19",932,39.700794,-96.754517,10270207,5850.02783564815,2019,1.805,0.1,33,11,1.3,0.05,7.9,820,500,0.23,10,0.48,0.3,NA,NA
"17768","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","3/2/20",1120,39.700794,-96.754517,10270207,5968.10283564815,2020,1.975,0.1,27,NA,1.6,0.05,7.9,760,500,0.22,21,0.35,NA,NA,NA
"17769","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","9/14/20",943,39.700794,-96.754517,10270207,6164.03547453704,2020,2.275,0.1,21,NA,1.4,0.05,7.5,600,360,0.55,88,0.85,0.54,NA,NA
"17770","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","12/7/20",842,39.700794,-96.754517,10270207,6247.99311342593,2020,1.955,0.1,34,12.8,1.5,0.05,7.9,730,460,0.17,11,0.43,0.3,NA,NA
"17771","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","12/7/20",847,39.700794,-96.754517,10270207,6247.99658564815,2020,1.955,0.1,33,13,1.5,0.05,7.9,730,460,0.17,10,0.43,0.3,NA,NA
"17772","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","1/4/21",1347,39.700794,-96.754517,10270207,6276.20491898148,2021,2.305,0.1,34,NA,1.9,0.05,7.7,740,460,0.21,25,0.38,NA,NA,NA
"17773","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","4/5/21",1518,39.700794,-96.754517,10270207,6367.26811342593,2021,2.425,0.1,24,NA,1.3,0.05,8.2,620,410,0.51,72,1.1,0.3,NA,NA
"17774","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","7/14/21",649,39.700794,-96.754517,10270207,6466.9146412037,2021,1.175,0.1,43,NA,0.1,0.05,8.2,770,450,0.49,42,1.1,0.3,NA,NA
"17775","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","10/4/21",806,39.700794,-96.754517,10270207,6548.96811342593,2021,1.075,0.1,41,NA,0.43,0.05,8.2,800,520,0.36,18,0.62,0.3,NA,NA
"17776","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","2/9/22",550,39.700794,-96.754517,10270207,6676.87366898148,2022,2.445,0.1,35,NA,2.1,0.05,8,580,290,0.25,120,0.32,0.3,NA,NA
"17777","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","5/3/22",1235,39.700794,-96.754517,10270207,6760.15491898148,2022,4.265,0.37,26,NA,1.6,0.065,7.7,520,350,0.78,280,2.6,22,NA,NA
"17778","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","8/2/22",1217,39.700794,-96.754517,10270207,6851.14241898148,2022,0.175,0.1,34,NA,0.1,0.05,8.2,660,500,0.27,22,0.2,0.3,NA,NA
"17779","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","11/8/22",1436,39.700794,-96.754517,10270207,6949.23894675926,2022,0.395,0.1,50,NA,0.1,0.05,8.2,750,450,0.24,22,0.32,NA,NA,NA
"17780","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","3/6/23",1006,39.700794,-96.754517,10270207,7067.05144675926,2023,1.645,0.1,40,NA,1.1,0.05,8,630,420,0.24,54,0.52,NA,NA,NA
"17781","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","6/5/23",1107,39.700794,-96.754517,10270207,7158.09380787037,2023,0.435,0.1,52,NA,0.1,0.05,8.3,690,460,0.38,82,0.36,0.3,NA,NA
"17782","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","9/18/23",1035,39.700794,-96.754517,10270207,7263.07158564815,2023,0.315,0.1,66,NA,0.1,0.05,8,770,620,0.49,26,0.24,0.3,NA,NA
"17783","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","12/4/23",1031,39.700794,-96.754517,10270207,7340.06880787037,2023,1.225,0.1,48,NA,1.1,0.05,7.9,670,490,0.24,10,0.2,0.3,NA,NA
"17784","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","1/22/24",1106,39.700794,-96.754517,10270207,7389.09311342593,2024,2.535,0.36,66,NA,2,0.05,7.1,870,640,0.25,12,0.51,NA,NA,NA
"17785","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","4/8/24",932,39.700794,-96.754517,10270207,7466.02783564815,2024,0.445,0.1,48,NA,0.12,0.05,8.2,620,340,0.21,36,0.3,0.3,NA,NA
"17786","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","7/8/24",853,39.700794,-96.754517,10270207,7557.00075231482,2024,0.435,0.1,21,NA,0.1,0.05,8.2,490,350,0.47,180,0.36,0.31,NA,NA
"17787","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","10/7/24",1051,39.700794,-96.754517,10270207,7648.08269675926,2024,0.485,0.1,76,NA,0.1,0.05,8.1,1000,640,0.21,10,0.41,0.3,NA,NA
"17788","KANSAS/LOWER REPUBLICAN RIVER BASIN","SC","SC741","","5/6/25",1148,39.700794,-96.754517,10270207,7859.12228009259,2025,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA,4,NA,NA
"17789","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","11/13/03",919,38.53571,-95.94987,10290101,14.0188078703704,2003,0.499,0.1,4.35,5.1,0.1,0.05,7.7,425.1,264.927,0.114,22,0.424,NA,NA,NA
"17790","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","4/15/04",913,38.53571,-95.94987,10290101,168.014641203704,2004,0.762,0.1,8.65,9,0.1,0.05,7.7,597.8,362.2,0.075,23,0.687,NA,NA,NA
"17791","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","6/17/04",931,38.53571,-95.94987,10290101,231.027141203704,2004,1.78,0.1,3.21,6.6,0.28,0.05,7.7,244.7,173.97,0.27,164,1.475,0.51,NA,NA
"17792","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","8/12/04",939,38.53571,-95.94987,10290101,287.032696759259,2004,0.203,0.1,18.1,7.2,0.1,0.05,7.7,566.2,379.304,0.086,32,0.128,NA,NA,NA
"17793","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","10/14/04",1001,38.53571,-95.94987,10290101,350.047974537037,2004,1.153,0.1,6.79,8.3,0.1,0.05,8.8,544,329.477,0.111,38,1.078,0.3,NA,NA
"17794","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","12/2/04",903,38.53571,-95.94987,10290101,399.007696759259,2004,0.825,0.1,9.19,11.9,0.19,0.05,7.9,505.4,331.732,0.1,14,0.61,NA,NA,NA
"17795","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","1/20/05",957,38.53571,-95.94987,10290101,448.045196759259,2005,0.831,0.1,9.88,12.9,0.21,0.05,7.8,574.1,368.334,0.159,94,0.596,0.3,NA,NA
"17796","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","3/17/05",955,38.53571,-95.94987,10290101,504.04380787037,2005,0.572,0.1,9.79,10.8,0.1,0.05,7.8,613.6,376.722,0.095,25,0.497,NA,NA,NA
"17797","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","5/12/05",922,38.53571,-95.94987,10290101,560.020891203704,2005,0.592,0.1,10.36,6.2,0.1,0.05,7.5,617.3,383.462,0.101,64,0.517,0.3,NA,NA
"17798","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","7/7/05",929,38.53571,-95.94987,10290101,616.025752314815,2005,1.594,0.1,6.79,6.8,0.92,0.05,7.5,446.4,277.644,0.147,76,0.649,NA,NA,NA
"17799","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","9/8/05",1103,38.53571,-95.94987,10290101,679.091030092593,2005,0.832,0.1,6.08,7.6,0.1,0.05,7.5,463.5,280.18,0.1,31,0.757,0.3,NA,NA
"17800","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","11/3/05",913,38.53571,-95.94987,10290101,735.014641203704,2005,0.607,0.1,5.12,8.7,0.1,0.05,7.4,578.4,337.218,0.082,26,0.532,NA,NA,NA
"17801","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","2/9/06",927,38.53571,-95.94987,10290101,833.024363425926,2006,0.308,0.1,9.63,14,0.1,0.05,7.6,605.9,375.417,0.02,12,0.233,NA,NA,NA
"17802","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","4/13/06",936,38.53571,-95.94987,10290101,896.030613425926,2006,0.857,0.1,9.81,7.6,0.1,0.05,7.8,624,375.911,0.132,61,0.782,0.3,NA,NA
"17803","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","6/15/06",823,38.53571,-95.94987,10290101,958.979918981481,2006,1.078,0.1,6.32,7.5,0.1,0.05,7.8,502.6,316.831,0.137,45,1.003,NA,NA,NA
"17804","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","8/17/06",957,38.53571,-95.94987,10290101,1022.04519675926,2006,1.02,0.1,7.52,4.3,0.1,0.05,7.5,448.1,267.055,0.129,39,0.945,0.81,NA,NA
"17805","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","10/12/06",1025,38.53571,-95.94987,10290101,1078.0646412037,2006,0.563,0.1,6.62,4.1,0.1,0.05,7.2,436.6,265.744,0.136,24,0.488,NA,NA,NA
"17806","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","12/5/06",954,38.53571,-95.94987,10290101,1132.04311342593,2006,0.734,0.1,9.34,8.5,0.1,0.05,7.3,490.8,301.507,0.072,21,0.659,0.3,NA,NA
"17807","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","3/15/07",931,38.53571,-95.94987,10290101,1232.0271412037,2007,1.756,0.1,6.26,8.5,0.15,0.05,7.7,388,232.777,0.193,55,1.581,NA,NA,NA
"17808","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","5/3/07",938,38.53571,-95.94987,10290101,1281.03200231481,2007,1.124,0.1,9.62,7.3,0.1,0.05,7.9,561.1,335.846,0.105,48,1.049,0.3,NA,NA
"17809","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","7/19/07",853,38.53571,-95.94987,10290101,1358.00075231481,2007,0.899,0.1,5.7,10.64,0.1,0.05,7.9,378.9,234.49,0.094,14,0.824,NA,NA,NA
"17810","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","9/6/07",945,38.53571,-95.94987,10290101,1407.03686342593,2007,1.105,0.1,3.39,5.96,0.1,0.05,7.5,442.2,271.824,0.116,33,1.03,0.3,NA,NA
"17811","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","11/15/07",916,38.53571,-95.94987,10290101,1477.01672453704,2007,0.959,0.1,5.43,5.47,0.1,0.05,7.1,450.9,269.954,0.173,39,0.884,NA,NA,NA
"17812","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","2/12/08",935,38.53571,-95.94987,10290101,1566.02991898148,2008,0.938,0.1,9.26,13.57,0.24,0.05,7.6,418,275.014,0.107,29,0.673,0.3,NA,NA
"17813","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","4/15/08",905,38.53571,-95.94987,10290101,1629.00908564815,2008,1.268,0.1,5.1,10.03,0.27,0.05,7.4,465.2,283.063,0.128,59,0.973,NA,NA,NA
"17814","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","6/10/08",854,38.53571,-95.94987,10290101,1685.00144675926,2008,1.525,0.1,6.26,6.42,0.62,0.05,7.7,484.7,298.552,0.166,64,0.88,3.1,NA,NA
"17815","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","8/12/08",908,38.53571,-95.94987,10290101,1748.01116898148,2008,1.39,0.1,3.56,6.28,0.42,0.05,6.7,295.4,176.944,0.226,88,0.945,NA,NA,NA
"17816","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","10/14/08",947,38.53571,-95.94987,10290101,1811.03825231481,2008,1.257,0.1,3.42,6.83,0.23,0.05,7.3,338.7,217.488,0.239,94,1.002,0.3,NA,NA
"17817","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","12/22/08",859,38.53571,-95.94987,10290101,1880.00491898148,2008,0.34,0.1,8.74,15.09,0.1,0.05,7.7,747.6,440.212,0.04,10,0.265,NA,NA,NA
"17818","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","1/20/09",914,38.53571,-95.94987,10290101,1909.01533564815,2009,0.714,0.1,8.04,13.29,0.4,0.05,7.8,735,456.317,0.047,10,0.289,NA,NA,NA
"17819","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","3/10/09",929,38.53571,-95.94987,10290101,1958.02575231481,2009,4.011,0.13,9.05,10.52,1.23,0.12,7.6,384.4,334.464,0.886,960,2.661,0.85,NA,NA
"17820","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","5/26/09",859,38.53571,-95.94987,10290101,2035.00491898148,2009,1.711,0.1,7.929,8.14,0.801,0.05,7.5,583.9,350.088,0.117,37,0.885,NA,NA,NA
"17821","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","7/15/09",958,38.53571,-95.94987,10290101,2085.0458912037,2009,1.107,0.1,7.985,5.5,0.25,0.05,7.6,532.9,334.596,0.146,56,0.832,0.35,NA,NA
"17822","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","11/12/09",928,38.53571,-95.94987,10290101,2205.02505787037,2009,0.745,0.1,6.059,8.71,0.243,0.05,7.4,599.9,380.855,0.111,33,0.477,0.3,NA,NA
"17823","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","11/12/09",933,38.53571,-95.94987,10290101,2205.02853009259,2009,0.775,0.1,6.157,9.05,0.245,0.05,7.4,618.8,381.158,0.117,31,0.505,0.3,NA,NA
"17824","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","3/10/10",1018,38.53571,-95.94987,10290101,2323.05978009259,2010,2.216,0.109,5.766,9.92,0.333,0.057,7.4,326.2,242.232,0.387,280,1.826,0.3,NA,NA
"17825","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","6/21/10",1111,38.53571,-95.94987,10290101,2426.09658564815,2010,1.467,0.1,4.34,6.9,0.786,0.05,7.5,417.8,257.627,0.155,37,0.656,NA,NA,NA
"17826","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","9/8/10",1008,38.53571,-95.94987,10290101,2505.05283564815,2010,0.972,0.1,6.449,6.29,0.329,0.05,7.3,462.6,290.338,0.114,44,0.618,0.3,NA,NA
"17827","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","12/20/10",1113,38.53571,-95.94987,10290101,2608.09797453704,2010,0.714,0.1,8.551,14.78,0.279,0.05,7.9,639.4,377.55,0.037,10,0.41,NA,NA,NA
"17828","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","4/11/11",924,38.53571,-95.94987,10290101,2720.02228009259,2011,0.69,0.1,11.2734,7.2,0.1,0.05,8,650.8,393.3789,0.119,56,0.615,NA,NA,NA
"17829","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","7/5/11",948,38.53571,-95.94987,10290101,2805.03894675926,2011,1.163,0.1,8.191,5.5,0.1,0.05,7.6,585.4,343.6609,0.161,41,1.088,0.32,NA,NA
"17830","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","2/15/12",935,38.53571,-95.94987,10290101,3030.02991898148,2012,1.574,0.1,10.6922,13.11,0.8649,0.0681,7.7,531.6,334.3535,0.127,10,0.641,NA,NA,NA
"17831","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","5/1/12",958,38.53571,-95.94987,10290101,3106.0458912037,2012,0.741,0.1,10.0528,7.29,0.1,0.05,7.7,603.6,365.2628,0.286,89,0.666,0.51,NA,NA
"17832","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","3/4/13",1026,38.53571,-95.94987,10290101,3413.06533564815,2013,0.921,0.1,8.0521,10.78,0.1,0.05,7.5,467.5,255.7014,0.104,22,0.846,NA,NA,NA
"17833","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","3/4/13",1031,38.53571,-95.94987,10290101,3413.06880787037,2013,0.96,0.1,7.8187,11.08,0.1,0.05,7.5,456.5,249.565,0.071,20,0.885,NA,NA,NA
"17834","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","6/3/13",1105,38.53571,-95.94987,10290101,3504.09241898148,2013,1.747,0.1,3.6604,6.87,0.4743,0.1197,7.4,334.5,218.6289,0.221,141,1.153,0.63,NA,NA
"17835","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","6/3/13",1110,38.53571,-95.94987,10290101,3504.0958912037,2013,1.7517,0.1,3.5492,6.98,0.4745,0.1152,7.4,335.5,218.1729,0.21,124,1.162,0.65,NA,NA
"17836","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","9/3/13",1104,38.53571,-95.94987,10290101,3596.09172453704,2013,1.502,0.1,6.4503,6.2,0.1,0.05,7.7,416.6,254.6629,0.195,56,1.427,NA,NA,NA
"17837","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","12/4/13",946,38.53571,-95.94987,10290101,3688.03755787037,2013,0.835,0.1,5.3,8.2,0.1,0.05,7.1,390,230,0.15,10,0.76,0.3,NA,NA
"17838","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","1/21/14",1123,38.53571,-95.94987,10290101,3736.10491898148,2014,0.595,0.1,11,12,0.1,0.05,7.4,650,380,0.093,11,0.52,0.3,NA,NA
"17839","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","1/21/14",1128,38.53571,-95.94987,10290101,3736.1083912037,2014,0.605,0.1,11,11,0.1,0.05,7.3,650,380,0.09,10,0.53,0.3,NA,NA
"17840","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","4/7/14",1318,38.53571,-95.94987,10290101,3812.18478009259,2014,0.695,0.1,11,8.5,0.1,0.05,7.9,590,340,0.049,25,0.62,0.3,NA,NA
"17841","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","7/7/14",1349,38.53571,-95.94987,10290101,3903.20630787037,2014,1.175,0.1,10,6.5,0.1,0.05,7.8,500,310,0.15,42,1.1,0.58,NA,NA
"17842","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","7/7/14",1354,38.53571,-95.94987,10290101,3903.20978009259,2014,1.275,0.1,9.8,7.1,0.1,0.05,7.8,500,310,0.15,38,1.2,0.45,NA,NA
"17843","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","10/6/14",1304,38.53571,-95.94987,10290101,3994.17505787037,2014,1.675,0.1,5.7,10,0.1,0.05,7.7,370,230,0.17,48,1.6,NA,NA,NA
"17844","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","2/2/15",1208,38.53571,-95.94987,10290101,4113.13616898148,2015,1.145,0.1,12,12,0.24,0.05,7.3,480,300,0.26,34,0.88,NA,NA,NA
"17845","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","5/26/15",1235,38.53571,-95.94987,10290101,4226.15491898148,2015,1.675,0.1,5.6,8.4,0.55,0.05,7.6,360,240,0.26,160,1.1,0.3,NA,NA
"17846","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","8/3/15",1247,38.53571,-95.94987,10290101,4295.16325231481,2015,0.765,0.1,8,8.5,0.1,0.05,8,540,330,0.074,17,0.69,0.34,NA,NA
"17847","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","11/4/15",1129,38.53571,-95.94987,10290101,4388.10908564815,2015,0.995,0.1,8.9,6.8,0.1,0.05,7.4,580,330,0.11,23,0.92,NA,NA,NA
"17848","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","3/9/16",903,38.53571,-95.94987,10290101,4514.00769675926,2016,0.755,0.1,13,6.5,0.1,0.05,7.7,650,380,0.093,36,0.68,0.3,NA,NA
"17849","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","3/9/16",908,38.53571,-95.94987,10290101,4514.01116898148,2016,0.815,0.1,13,6.5,0.1,0.05,7.7,650,390,0.092,38,0.74,0.3,NA,NA
"17850","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","6/6/16",941,38.53571,-95.94987,10290101,4603.03408564815,2016,1.485,0.1,11,10,0.63,0.05,7.7,630,380,0.087,26,0.83,NA,NA,NA
"17851","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","9/6/16",920,38.53571,-95.94987,10290101,4695.01950231481,2016,1.545,0.1,4.9,5.7,0.42,0.05,7,310,190,0.2,40,1.1,0.3,NA,NA
"17852","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","12/28/16",900,38.53571,-95.94987,10290101,4808.00561342593,2016,0.315,0.1,12,13,0.1,0.05,7.6,720,420,0.13,10,0.24,NA,NA,NA
"17853","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","1/17/17",1120,38.53571,-95.94987,10290101,4828.10283564815,2017,1.065,0.1,11,12,0.39,0.05,7.5,580,330,0.14,47,0.65,NA,NA,NA
"17854","MARAIS DES CYGNES RIVER BASIN","SC","SC742","","4/3/17",1121,38.53571,-95.94987,10290101,4904.10353009259,2017,2.895,0.1,2.9,8.9,0.47,0.05,7.2,250,220,0.87,890,2.4,1.5,NA,NA
