CaseUID,Province,Harvest,date_harvested,year_harvested,time,easting,northing,Species,Sex,CWD_Status,e_min,e_aver,Dtown,Driver,Dstreams,Droad,rugg3,rugg6,rugg12,Road3km,Stream3km,Pcover3,Pagri3,Pgrass3,Popen3,Road6km,Stream6km,Pcover6,Pagri6,Pgrass6,Popen6,Road12km,Stream12km,Pcover12,Pagri12,Pgrass12,Popen12,m_aver,m_min,w_aver,w_min
23114,Alberta,Hunter,19/12/2009,2009,8,522738.574,5818266.025,white-tailed deer,male,negative,23.90312381,79.00037348,12.280099,4.870319,282.842987,3298.47998,7.816259,8.2951,7.46675,0,1765.462488,0.506446777,0.413193403,0.045536249,0.456971514,0,2110.004312,0.497976315,0.396342377,0.08244641,0.476989957,0,2110.004312,0.491863517,0.387476565,0.098471223,0.485789276,1.251081169,0.793788995,3.141683215,1.208375109
23116,Alberta,Hunter,22/11/2009,2009,8,471219.364,5897576.695,white-tailed deer,male,negative,57.91548558,124.1471056,10.509499,45.878501,5001,800,4.524109,5.403299,6.533689,1662.609943,0,0.082384661,0.917615339,0,0.917615339,3507.694791,0,0.055472264,0.922788606,0,0.922788606,5612.567471,0,0.045182077,0.925146111,0,0.925146111,2.035054854,1.781719948,6.774369762,5.725774784
23124,Alberta,Hunter,19/12/2009,2009,8,557390.403,5786177.198,white-tailed deer,male,negative,32.02189448,87.5367524,14.956299,49.160099,900,600,7.95549,8.472009,8.26756,2875.158241,425.125452,0,0.967625899,0,0.967625899,5478.130987,1905.189799,0,0.95709571,0,0.95709571,8474.277456,5742.891526,0,0.957646177,0,0.957646177,11.92167098,11.59488811,37422.55299,37421.10857
23145,Alberta,Hunter,21/11/2009,2009,8,453078.853,5761784.094,white-tailed deer,male,negative,86.9672841,164.9685697,17.8059,14.732299,316.227996,800,3.511159,3.461819,3.358979,3244.2972,1808.942192,0.130473905,0.448410318,0.381124136,0.833233353,6701.263256,6068.317803,0.091359136,0.557905791,0.325734853,0.884038404,10660.59135,9495.376534,0.054897255,0.575071246,0.342777903,0.916229189,3.021002161,2.609131495,11.83592567,10.62243882
23153,Alberta,Hunter,28/11/2009,2009,8,496634.742,5921906.105,white-tailed deer,male,negative,43.44172758,115.5167584,13.9054,34.555801,100,800,0.960915,5.291079,9.44229,2286.796354,5139.570074,0.054806828,0.595387841,0.350029994,0.945193172,5105.217836,8215.969093,0.055014241,0.735871683,0.206116025,0.941837805,8389.026649,14376.72234,0.054572714,0.802248876,0.13295838,0.935232384,2.083051652,1.797224871,9.252335219,7.974666781
23155,Alberta,Hunter,17/11/2009,2009,8,471790.296,5960810.964,white-tailed deer,male,negative,76.41242665,157.024898,18.949699,0.699999,360.554992,600,31.687099,37.652599,39.098098,1410.979291,5111.909236,0.577211394,0.363418291,0,0.363418291,3455.584281,8487.512697,0.52730273,0.402940294,0,0.402940294,4794.249475,16132.42215,0.515865276,0.422924012,0,0.422924012,1.43799881,1.120592861,3.42250614,2.087534689
23157,Alberta,Hunter,20/11/2009,2009,8,544269,5882107,white-tailed deer,male,negative,11.4623078,64.88012356,5.95063,11.182999,500,200,9.31993,9.880339,10.425999,3572.175523,1850.603801,0.00450045,0.99549955,0,0.99549955,7211.451193,3384.753746,0.003447759,0.985759256,0.00194961,0.987558087,13661.67892,4689.146185,0.007276273,0.918160678,0.058162195,0.975320681,4.265965343,3.874879952,31.33040243,28.6197177
23160,Alberta,Hunter,27/11/2009,2009,8,517742.708,5946208.509,white-tailed deer,male,negative,29.89003985,118.6858301,15.310099,17.5368,100,500,4.191979,4.36728,5.84201,4355.187275,2490.952887,0.060796646,0.663372267,0.139388489,0.80263552,7602.864219,5362.532413,0.042878561,0.747226387,0.099459946,0.846476762,10871.01019,10175.94926,0.051937345,0.787828824,0.067311296,0.855130031,1.943653788,1.577413211,6.103299466,4.669824997
23162,Alberta,Hunter,30/11/2009,2009,8,546408,5774953,white-tailed deer,male,negative,43.04711522,100.1039757,24.6483,44.064201,2200,0,4.23001,5.029829,6.56504,1095.378991,0,0.661870504,0.15677458,0.182773109,0.338129496,3148.679448,0,0.546518607,0.197478992,0.256337183,0.453481393,6204.636197,0,0.330132773,0.302903008,0.361475594,0.664316255,1.825801978,1.480477594,4.898542463,3.368769603
23164,Alberta,Hunter,13/12/2009,2009,8,484229.51,5790721.278,white-tailed deer,male,negative,50.74225072,123.5567495,23.200199,5.90593,316.227996,0,9.745309,12.185099,16.572399,2468.472611,871.784687,0.198441247,0.798561151,0,0.798561151,2932.355974,1824.975131,0.214992504,0.782158921,0.001349933,0.783508246,4473.294346,7516.439306,0.213734163,0.75350476,0.01183964,0.765424695,1.697117243,1.25258585,4.326016473,2.727445319
23166,Alberta,Hunter,18/11/2009,2009,8,519988.619,5902421.034,white-tailed deer,male,negative,30.93218799,88.83678813,11.045399,20.9067,100,800,7.17593,9.169819,13.3388,3262.552768,4968.492617,0,0.610077984,0.372713643,0.983803239,6747.252709,9890.733841,0,0.610919454,0.354582271,0.966701665,11114.16169,14302.13606,0,0.679940007,0.298545509,0.977577803,6.94313857,6.732068781,226.8096593,225.9412951
23167,Alberta,Hunter,21/11/2009,2009,8,531545.127,5878194.037,white-tailed deer,male,negative,24.72636466,69.81371747,15.273799,1.39284,200,0,15.8471,23.4941,31.2917,5654.452707,3332.435101,0.127174565,0.50569886,0.366636664,0.872825435,9219.675006,7572.154485,0.093745313,0.551372431,0.356832158,0.90580471,17062.25065,18991.82925,0.134302631,0.548976992,0.293950071,0.842089485,1.513114394,1.262033936,5.876980757,4.808807479
23179,Alberta,Hunter,01/12/2009,2009,8,537324.406,5826452.799,white-tailed deer,male,negative,8.767779743,64.9713682,18.432899,12.107799,1979.900024,100,7.19396,10.308899,13.261599,3275.895285,0,0,0.990104948,0.009889122,1,5690.771558,0,0,0.947644764,0.052039592,1,10353.23149,0,0.002773197,0.944685954,0.050371037,0.995053215,7.108445981,6.497031363,12.57267245,10.77487851
23180,Alberta,Hunter,03/12/2009,2009,8,541845.421,5852597.633,white-tailed deer,male,negative,8.141034716,56.31546331,7.90569,9.829039,200,728.010986,2.53815,3.66615,6.332119,3611.97318,2359.030542,0,0.948394839,0.047990402,0.99639964,8030.18803,4526.04794,0,0.954102295,0.044038346,0.99820009,13138.80142,6208.264951,0,0.913893885,0.083483213,0.995953237,13.83440734,13.24347271,25367.4646,25366.38932
23183,Alberta,Hunter,15/11/2009,2009,8,511958.838,5874913.929,white-tailed deer,male,negative,26.21941988,82.29132927,19.059099,1.64924,100,141.421005,10.0571,16.1424,32.999801,3500.261989,3593.69982,0.00389922,0.969706059,0.025471981,0.99610078,5872.84905,8083.639328,0.043139605,0.901737567,0.055305755,0.956860395,8998.714332,16122.07696,0.048700082,0.784970405,0.135068247,0.919157863,2.018823111,1.598821717,5.807427626,4.398560204
23186,Alberta,Hunter,24/11/2009,2009,8,526425.315,5912181.986,white-tailed deer,male,negative,19.36414428,90.71834317,13.423899,30.106,1170.46997,800,7.16024,10.766799,11.8133,2920.374163,0,0.0074985,0.766046791,0.221422142,0.9925015,5570.20215,964.041388,0.008694349,0.62629291,0.364439784,0.991305651,15812.99509,8783.892712,0.007950199,0.623415585,0.347917291,0.971424286,2.680889255,2.467126151,27.99750446,27.32005195
23202,Alberta,Hunter,20/11/2009,2009,8,513632.775,5899589.294,white-tailed deer,male,negative,37.31170138,91.50769014,11.0549,20.540899,282.842987,400,13.634799,14.550499,16.2355,2934.970189,2811.729219,0.033842468,0.562743336,0.351618705,0.914345612,7669.921396,6060.650534,0.03808096,0.633133433,0.269686516,0.903748126,14269.31224,14666.54594,0.036501274,0.581996702,0.33125937,0.91403088,2.421533839,2.127558467,24.53774874,23.49163673
23203,Alberta,Hunter,15/11/2009,2009,8,482255.424,5934952.009,white-tailed deer,male,negative,58.29017829,133.4175039,10.5262,21.2476,721.109985,424.264007,8.02838,9.14525,10.254199,3890.465711,216.440047,0.058576149,0.941423851,0,0.941423851,8124.145944,2371.506478,0.042291542,0.955308938,0.000450045,0.955908818,13349.18665,4913.132844,0.038542292,0.937687463,0.010574471,0.948260348,1.753591306,1.45751668,5.525237455,4.239866163
23207,Alberta,Hunter,21/11/2009,2009,8,510214.653,5793939.758,white-tailed deer,male,negative,47.75271023,102.6491426,17.042299,4.271999,1414.20996,100,4.042009,6.29963,10.248499,5125.290965,0,0.301620648,0.683373349,0,0.683373349,8519.570725,0,0.24310138,0.736952609,0.005395683,0.74265147,13000.80447,1648.339835,0.183938212,0.796565687,0.006821589,0.803464307,1.511252645,1.09158411,3.852275206,2.149490927
23208,Alberta,Hunter,22/11/2009,2009,8,479261.211,5768099.704,white-tailed deer,male,negative,73.75624069,141.417921,8.572629,4.80208,800,300,5.327089,5.817719,6.856639,6294.737272,255.179625,0,0.60353611,0.327829481,0.928678454,11046.8627,2425.117397,0.005249738,0.693415329,0.250674663,0.944052797,20668.21882,5607.383362,0.00352271,0.655748763,0.274936253,0.930070454,5.374188729,4.948107215,19.38634098,17.7915866
23209,Alberta,Hunter,19/11/2009,2009,8,546754.335,5851013.53,white-tailed deer,male,negative,9.810303746,54.14888307,10.6005,8.30963,538.515991,800,8.019689,8.99664,8.647919,2127.772205,626.834899,0.0080911,0.896014384,0.04197901,0.938267905,4448.71484,1238.488153,0.00540135,0.914628657,0.025352535,0.939984996,7806.108791,2656.335319,0.006522717,0.916104363,0.044371159,0.96071375,3.076125147,2.623803866,17.39981667,16.38823152
23214,Alberta,Hunter,24/09/2009,2009,8,565303,5859314,white-tailed deer,male,negative,1.155560903,50.50979832,13.601499,2.209069,509.902008,100,15.293499,17.238599,19.120599,2084.792369,1549.51571,0.227286357,0.532233883,0.200060078,0.734332834,3787.032694,4016.967951,0.226318945,0.547961631,0.195622845,0.742955635,11087.71884,8814.857525,0.225179964,0.560887822,0.17658522,0.736652669,1.016603139,0.252451744,2.498603881,0.639448044
23216,Alberta,Hunter,08/11/2009,2009,8,472458.492,5923689.482,white-tailed deer,male,negative,67.45716456,134.597192,11.411,32.1622,4101.220214,800,3.180119,4.37121,5.682919,3259.043643,0,0.121921922,0.792792793,0.085157421,0.878078078,6713.285549,0,0.124475105,0.832933413,0.04260426,0.875524895,10551.45835,0,0.167754031,0.810948631,0.021295741,0.832245969,1.592939088,1.315931369,4.011707401,2.769067381
23218,Alberta,Hunter,24/11/2009,2009,8,551371.014,5802855.874,white-tailed deer,male,negative,14.82671349,74.91140685,1.360149,34.655399,1100,0,3.51708,5.27328,6.69144,3384.588121,0,0,1,0,1,5614.850433,1926.761148,0,0.996701155,0,0.996701155,23061.48242,4208.744319,0,0.918566287,0.000524856,0.919091182,881.3847668,880.9875562,18244948.32,18244946.82
23224,Alberta,Hunter,30/11/2009,2009,8,472825.917,5894331.395,white-tailed deer,male,negative,54.33430895,121.605011,12.9757,42.338199,7334.850097,360.554992,3.143949,3.57094,4.397459,3737.197125,0,0,0.778177458,0.190704648,0.970923261,7561.827742,0,0,0.875356232,0.10451342,0.979901005,10951.39238,0,0.009595922,0.914536322,0.058201455,0.972711598,3.199946676,2.926065062,19.034718,18.03946456
23226,Alberta,Hunter,07/12/2009,2009,8,528839.336,5959194.082,white-tailed deer,male,negative,34.86945918,123.5330677,21.194599,1.1,0,141.421005,11.554499,21.0569,26.5408,7668.605418,2446.040674,0.142985612,0.633093525,0.133093525,0.767985612,13577.29968,4934.709597,0.182077027,0.56211599,0.174636486,0.738048854,23656.57791,9601.074986,0.270355376,0.430949168,0.203358069,0.634128055,1.369479015,0.96733828,3.166693947,1.635107662
23229,Alberta,Hunter,09/12/2009,2009,8,509267.003,5845943.857,white-tailed deer,male,negative,6.507609964,80.58437529,6.549049,11.703399,2641.96997,447.213989,6.092589,5.95473,6.76316,4162.874451,0,0.110911271,0.638788969,0.243178411,0.878597122,7064.595143,0,0.257159994,0.50757235,0.225883763,0.733093417,10427.75378,0,0.323284589,0.431496063,0.239337381,0.670116235,1.255968285,0.406909869,3.117977595,0.477715791
23242,Alberta,Hunter,20/11/2009,2009,8,529717.297,5789173.147,white-tailed deer,male,negative,35.9666012,94.7191151,21.7187,22.5942,1555.630004,360.554992,7.251979,7.30656,8.64614,2998.644707,0,0.329136691,0.532374101,0.011390887,0.543764988,7934.204532,0,0.309259814,0.539256818,0.028181682,0.567425832,14954.33384,1861.941214,0.280104908,0.537130011,0.036434515,0.573248408,1.528858346,1.129867639,3.705947905,2.007658219
23244,Alberta,Hunter,12/11/2009,2009,8,522802.135,5805306.851,white-tailed deer,male,negative,31.38755715,86.8643691,11.9474,9.947859,1341.640014,800,6.21634,7.81114,9.413319,2186.812887,0,0.4360587,0.47050015,0.092298472,0.5639413,4168.72859,335.80473,0.342681464,0.570785843,0.086669666,0.657318536,6147.466181,3127.351817,0.315817091,0.5994003,0.069854595,0.670089955,1.440196074,1.011790818,3.399473472,1.583772591
23246,Alberta,Hunter,08/11/2009,2009,8,561821.625,5818605.276,white-tailed deer,male,negative,8.64301824,60.41902427,19.448699,24.240699,900,538.515991,8.7839,10.5389,17.5522,3028.970283,143.757387,0.02160216,0.97329733,0,0.97329733,8370.546678,2822.384215,0.010780057,0.980086839,0.004947526,0.985027699,16752.20507,6858.236984,0.035229743,0.94970392,0.008918534,0.958848662,1.827527926,1.251090388,4.857507593,3.280390239
23248,Alberta,Hunter,28/11/2009,2009,8,492300,5843500,white-tailed deer,male,negative,4.565084884,96.12357482,14.425299,2.475879,943.39801,100,4.68758,9.49798,13.1225,4203.685377,102.717854,0.058841189,0.209546683,0.730515588,0.941158811,5443.81582,2727.894099,0.071546423,0.306284686,0.617911791,0.924253787,10730.12994,6808.96853,0.082789651,0.257367829,0.626208137,0.88503937,1.493934358,0.617355516,3.558799557,0.741505556
23261,Alberta,Hunter,28/11/2010,2010,9,454726.118,5948091.179,white-tailed deer,male,negative,87.93594097,159.6042316,4.06079,11.8343,1414.20996,565.684997,8.91378,14.2334,19.2607,3792.122553,0,0.048860911,0.951139089,0,0.951139089,7690.549868,0,0.086780576,0.910671463,0,0.910671463,12810.55549,3014.956398,0.09696288,0.896062992,0,0.896062992,1.820366962,1.511725986,4.592301671,2.802952456
23263,Alberta,Hunter,19/11/2010,2010,9,522746.7,5816646.379,mule deer,male,negative,5.757439445,76.52815371,11.5451,4.599999,800,2529.820068,4.701789,5.87058,6.74768,0,213.840831,0.514080288,0.266327142,0.21942446,0.485919712,0,635.510272,0.519946011,0.287642472,0.190669067,0.480053989,0,1224.161187,0.459145427,0.295577211,0.238066692,0.532758621,1.246095935,0.73729238,3.593675777,1.066888434
23264,Alberta,Hunter,11/12/2010,2010,9,517825.763,5826360.91,mule deer,male,negative,13.60398958,75.15639578,15.357399,1.208299,1208.300048,900,7.436009,7.52258,6.96671,1106.678604,0,0.005997001,0.815292354,0.002994909,0.817991004,2337.052092,1318.375233,0.053989202,0.76154769,0.020395921,0.782243551,4238.190384,8264.390203,0.126808064,0.714831747,0.031404587,0.746383872,1.485429563,0.915975775,4.089991251,1.458729349
23277,Alberta,Hunter,09/11/2010,2010,9,537884.676,5784375.332,white-tailed deer,male,negative,34.39036758,92.27290054,18.8003,32.0652,1200,800,5.455379,6.98434,8.713489,2238.288786,0,0.298408886,0.689582708,0.0119976,0.701591114,4818.541584,703.615724,0.291841632,0.675464907,0.018882062,0.694361128,10969.12219,703.615724,0.318788424,0.576623182,0.037570304,0.614709852,1.614379739,1.113030391,4.40152952,2.158218379
23280,Alberta,Hunter,15/10/2010,2010,9,537884.676,5784375.332,mule deer,female,negative,34.39036758,92.27290054,18.8003,32.0652,1200,800,5.455379,6.98434,8.713489,2238.288786,0,0.298408886,0.689582708,0.0119976,0.701591114,4818.541584,703.615724,0.291841632,0.675464907,0.018882062,0.694361128,10969.12219,703.615724,0.318788424,0.576623182,0.037570304,0.614709852,1.614379739,1.113030391,4.40152952,2.158218379
23282,Alberta,Hunter,27/11/2010,2010,9,521088.36,5823116.817,white-tailed deer,male,negative,10.66590943,74.32089038,14.1496,0.943397,905.539001,1204.160034,2.29919,3.936789,3.958009,0,15.608666,0.235382309,0.387706147,0.273355362,0.661469265,591.913373,3826.28849,0.288178818,0.341284128,0.305247376,0.647314731,3654.649853,6289.711645,0.289355322,0.373688156,0.300457169,0.675787106,1.199279038,0.668268222,3.567254302,0.976973809
23320,Alberta,Hunter,19/11/2010,2010,9,482038.878,5816622.617,mule deer,male,negative,16.13718741,107.7519238,15.206899,0.316228,360.554992,0,23.709299,24.097099,27.9179,3814.860321,4092.263273,0.116076785,0.635872825,0.169263032,0.804739052,5924.399007,6484.408207,0.110361374,0.684660369,0.136513651,0.821112611,9334.050151,16689.88976,0.090500112,0.783159631,0.071134098,0.854390043,1.751560839,0.939638943,5.163644367,1.931081869
23321,Alberta,Hunter,20/11/2010,2010,9,482038.878,5816622.617,mule deer,male,negative,16.13718741,107.7519238,15.206899,0.316228,360.554992,0,23.709299,24.097099,27.9179,3814.860321,4092.263273,0.116076785,0.635872825,0.169263032,0.804739052,5924.399007,6484.408207,0.110361374,0.684660369,0.136513651,0.821112611,9334.050151,16689.88976,0.090500112,0.783159631,0.071134098,0.854390043,1.751560839,0.939638943,5.163644367,1.931081869
23339,Alberta,Hunter,09/11/2010,2010,9,478834.994,5829615.867,white-tailed deer,female,negative,15.03679828,106.5673441,4.50111,0.282842,223.606994,800,16.4451,19.425899,26.701499,1116.470378,5895.737448,0.059988002,0.685062987,0.242505995,0.924415117,3496.28495,10769.52551,0.06041979,0.642128936,0.272877288,0.915742129,6617.676509,18662.1117,0.054505923,0.57797271,0.325337331,0.905233168,1.778930317,1.018337189,6.997095748,3.947452819
23340,Alberta,Hunter,09/11/2010,2010,9,478834.994,5829615.867,white-tailed deer,female,negative,15.03679828,106.5673441,4.50111,0.282842,223.606994,800,16.4451,19.425899,26.701499,1116.470378,5895.737448,0.059988002,0.685062987,0.242505995,0.924415117,3496.28495,10769.52551,0.06041979,0.642128936,0.272877288,0.915742129,6617.676509,18662.1117,0.054505923,0.57797271,0.325337331,0.905233168,1.778930317,1.018337189,6.997095748,3.947452819
23348,Alberta,Hunter,11/11/2010,2010,9,502803.938,5809707.052,white-tailed deer,female,negative,15.97993964,94.035323,7.810249,7.473289,100,400,10.423299,13.851499,16.202999,4004.786763,5577.618251,0,0.964028777,0,0.964028777,9648.723989,8431.771346,0,0.979775281,0,0.979775281,16697.34482,15060.1804,0,0.987856982,0,0.987856982,45.55413725,45.01324882,1781.710808,1779.084513
23352,Alberta,Hunter,20/11/2010,2010,9,467177.765,5931401.425,mule deer,male,negative,72.88612707,140.5994079,16.447799,25.468599,223.606994,400,10.431099,12.8717,14.0073,3182.031711,1952.527706,0.111577684,0.829634073,0.056388722,0.886022795,6973.372774,4284.528409,0.084445778,0.841157942,0.065846708,0.906854657,11675.71511,7674.403964,0.140907387,0.791526059,0.046201155,0.837720285,1.583038446,1.288713052,4.716453475,2.965168096
23372,Alberta,Hunter,20/11/2010,2010,9,550065.147,5846189.876,mule deer,female,negative,6.279475426,51.32549671,10.1119,2.801789,761.577026,800,4.817029,7.17111,8.49479,3269.217068,1168.019508,0,0.97754491,0.01770177,0.994610778,6732.871665,2793.114055,0,0.960557888,0.037053705,0.99730054,10700.52441,4514.608565,0,0.96432319,0.022350559,0.986433818,19.28808641,18.85132129,93.31552869,91.48473493
23373,Alberta,Hunter,20/11/2010,2010,9,551631.913,5852682.351,mule deer,female,negative,0.86514818,50.90303664,14.5499,4.701059,0,800,2.535799,3.172569,4.96011,3264.991147,1664.244781,0,0.701586351,0.215615616,0.916192757,6715.572015,2087.300252,0,0.825760984,0.129046763,0.955465587,10665.75066,2710.209042,0.026305928,0.824327363,0.127745708,0.951435209,1.456227467,0.85825105,24.85122247,22.9673205
23374,Alberta,Hunter,27/11/2010,2010,9,466997.887,5870322.365,white-tailed deer,male,negative,36.00107899,117.065426,18.4895,28.800199,1772,583.09497,5.0776,5.041389,5.75226,4471.569414,0,0.254196643,0.690647482,0,0.690647482,8650.282123,0,0.174696083,0.779228576,0.010951095,0.790334684,13770.29064,209.061123,0.140949666,0.828444978,0.008847567,0.837296527,1.842895688,1.421917652,6.429523542,5.01338933
23375,Alberta,Hunter,13/01/2011,2011,9,466997.887,5870322.365,white-tailed deer,female,negative,36.00107899,117.065426,18.4895,28.800199,1772,583.09497,5.0776,5.041389,5.75226,4471.569414,0,0.254196643,0.690647482,0,0.690647482,8650.282123,0,0.174696083,0.779228576,0.010951095,0.790334684,13770.29064,209.061123,0.140949666,0.828444978,0.008847567,0.837296527,1.842895688,1.421917652,6.429523542,5.01338933
23391,Alberta,Hunter,14/11/2010,2010,9,447754.481,5808766.379,mule deer,female,negative,40.40637638,141.5255235,1.029559,2.284729,316.227996,0,6.448279,12.6393,13.4986,7392.918865,2886.354774,0.088755622,0.8011994,0.095680864,0.894452774,15038.9291,6808.038513,0.079748164,0.746514765,0.11639418,0.861939739,28829.67221,11926.27689,0.079991004,0.710173176,0.121918321,0.831396656,1.913131404,1.225185321,5.586525755,3.055325167
23394,Alberta,Hunter,19/11/2010,2010,9,516733.42,5904024.709,mule deer,female,negative,31.99092094,90.22802918,7.82304,23.338399,141.421005,800,4.345729,6.087669,8.429479,3505.393717,3251.801943,0,0.958333333,0.04050405,1,8619.384335,5066.894813,0,0.910331384,0.085757121,0.99820063,13538.3777,9276.355666,0,0.85445552,0.145042748,0.999100652,73.62729712,73.36624091,5041.75768,5040.585252
