"","a","b","phi"
"14383",-3.44087255686313,0.0347481535588491,106.514154803107
"14384",-3.43719578121067,0.0372007922645903,87.0187003573636
"14385",-3.32558018016735,0.0386505871054111,69.8430055188326
"14386",-3.39642850053044,0.0241800952047927,71.1631760421222
"14387",-3.27404417497487,0.0196635810966397,76.1622326920771
"14388",-3.22358101141591,0.0104404009402433,84.2175362357344
"14389",-3.24610531022426,0.0219263620119045,81.3096309542169
"14390",-3.25692262232916,0.0130228722624711,79.4780220074714
"14391",-3.15156872267362,0.0119902096606009,111.84030884172
"14392",-3.22073454458636,0.0168383563681512,136.877884654595
"14393",-3.20960807433096,0.0125463358455209,83.4706575296052
"14394",-3.21635689151547,0.0120288251659215,83.9604014548421
"14395",-3.2799866769634,0.0205900187903754,91.3717555925319
"14396",-3.37989968623604,0.0142628833047112,93.2337300164207
"14397",-3.30008718904928,0.0212305079120663,114.575751284897
"14398",-3.34244802500667,0.0220921428517262,115.225657978372
"14399",-3.3269406590376,0.030177917157757,85.6293460916829
"14400",-3.32569094831554,0.0212168640320534,87.7473640559779
"14401",-3.3700149294411,0.0253861407948995,95.7328639533344
"14402",-3.45489697991402,0.0296196721299291,114.480165638268
"14403",-3.44386646805731,0.0292363158827373,100.042194335405
"14404",-3.34588165573492,0.017067655888915,74.4413946422197
"14405",-3.26081736048504,0.0139151635210479,100.943613683561
"14406",-3.14265495223938,0.0180522075574618,87.8097265006026
"14407",-3.11672880642723,0.0074240170744771,81.9484405471762
"14408",-3.14600748367342,-0.00585917564598456,92.6401599720843
"14409",-2.85917227171061,-0.0125241187391299,89.5109742800952
"14410",-2.88929218716922,-0.0128745126324018,104.157080506665
"14411",-2.86951869034599,-0.0206020801467494,81.69800933106
"14412",-2.86681193885569,-0.0201509440235171,88.1970295721681
"14413",-2.87776474575815,-0.0208531616519914,100.129348263861
"14414",-2.77397306296028,-0.0114552939971283,56.7576232108161
"14415",-2.74639935650223,-0.0214526053008609,70.3196459553883
"14416",-2.7565218897764,-0.0130087209211563,72.2656830549417
"14417",-2.68194338839929,-0.016146358978835,60.7984518359816
"14418",-3.00998491781995,-0.00642051728263319,65.7011517552057
"14419",-2.88024715039774,-0.00531334586997159,66.7490292539686
"14420",-2.88980463317812,-0.0109560536019031,78.3404148177284
"14421",-2.88388970853051,-0.00699359958779621,73.5185929371206
"14422",-2.89111346633923,-0.00968344894416396,83.2541526626779
"14423",-2.9397657543779,-0.010143443751604,90.0403652527108
"14424",-2.9641348454226,-0.00448543613148546,77.9881822203153
"14425",-3.15298081844891,0.0175340966018734,102.841982293195
"14426",-3.16260408303895,0.0108132496617512,68.8740422600343
"14427",-3.23671311290539,0.00612177706446659,98.6563896322694
"14428",-3.19809299582929,0.0133867152625917,80.400902451343
"14429",-3.23927702047652,0.0125218770473041,73.2368425885221
"14430",-3.21298138581117,0.0148437109659769,97.2911456588818
"14431",-3.22646802667263,0.0176517083199143,94.2983885463372
"14432",-3.30040861312469,0.0255183068842164,76.8736792665302
"14433",-3.25992048664153,0.0246344643614387,86.1959593514282
"14434",-3.23615513673005,0.0198039713388622,85.1503197498818
"14435",-3.2543397254436,0.0303230774166041,83.8404135432083
"14436",-3.46298987586248,0.0379328032767694,87.939528038188
"14437",-3.47863165252902,0.0345674928251501,87.5487385625238
"14438",-3.54556925450855,0.0372398747924348,93.862863225165
"14439",-3.47261558786106,0.0275017240397941,120.275707509468
"14440",-3.46782772363389,0.0377619404122474,79.9593570358452
"14441",-3.50386897379381,0.0331393335139099,90.2028622628173
"14442",-3.34449447907445,0.01984660091282,81.1270267717772
"14443",-3.32578665635935,0.0122199600826806,113.157069845048
"14444",-3.22043018750452,0.00965398181537488,85.9878729257101
"14445",-3.27446332999358,0.0195012283716472,112.092468556749
"14446",-3.18902932350703,0.00915760575933116,85.9944620599803
"14447",-3.15667973889377,0.00831067623991995,88.5403498194891
"14448",-3.15994936198389,0.00484806686467991,83.6694241770481
"14449",-3.03311581499743,0.000742871692031094,79.1800754499708
"14450",-3.0394735599262,0.0038730496536205,67.819264223248
"14451",-3.12778935123358,0.0145606260560597,76.9120525524955
"14452",-3.14437182161861,0.00617667705578888,91.7869271050774
"14453",-3.14237381871492,0.0105894019192418,89.6068767803327
"14454",-3.2157699418436,0.0190165243950738,87.9633625165604
"14455",-3.18415982536999,0.00742084187932118,82.3976546591387
"14456",-3.20874446738638,0.013402558927641,82.6855681033356
"14457",-3.20452149555399,0.014478594711508,80.898349312017
"14458",-3.17267960131505,0.00758733076861892,88.1742645848718
"14459",-3.14921664688182,0.00955455012239026,83.1470946500254
"14460",-3.154974740774,0.0194345402251961,84.0758626349533
"14461",-3.3312549706035,0.0231172534849128,81.3430375022484
"14462",-3.28925262015896,0.0232583214650636,90.304914744912
"14463",-3.31152363291483,0.0244032296831816,102.337348601519
"14464",-3.4000559976243,0.0245626401667912,102.295972412911
"14465",-3.36241527614399,0.00967775757351631,74.4576433961778
"14466",-3.31881393616228,0.0169688767410541,78.9397519657166
"14467",-3.29947074080383,0.0274804003722496,72.9631649958969
"14468",-3.32276869672172,0.033737039189262,72.6654122474217
"14469",-3.38951177771142,0.0378930236415739,83.5264841857578
"14470",-3.54293735588879,0.0363152885101981,84.4206191214457
"14471",-3.43173193332898,0.0337622851271074,97.9573054376291
"14472",-3.4404288547258,0.031192490112164,90.1922270549937
"14473",-3.38561888854022,0.0247482240323549,86.0866341003232
"14474",-3.27959955590739,0.0123456432855536,97.7675699183259
"14475",-3.23294500562236,0.0220417603451904,86.3686544141574
"14476",-3.19248053987212,0.0242282804066603,53.6125243572824
"14477",-3.29843935238047,0.00907492547580732,101.263876447004
"14478",-3.09352219193003,0.00975558892225995,110.627294643519
"14479",-3.23101186331424,0.0238703833818303,80.3842366169879
"14480",-3.35427861031956,0.0223325614307204,84.1072175449374
"14481",-3.33266482087918,0.0217055050520164,77.9961111977188
"14482",-3.33654803744125,0.0204624456132116,123.594194271051
"14483",-3.36268553967193,0.0285045689061648,90.8486626765186
"14484",-3.37201069912637,0.0317314140959361,76.857702550144
"14485",-3.44243904280168,0.0296114028279234,81.0816729049079
"14486",-3.3626009379212,0.0229277739612773,94.2644339868681
"14487",-3.37877438951228,0.0276079241272397,99.0048185070426
"14488",-3.44092849487248,0.0312325472945602,105.584689102478
"14489",-3.44752644809929,0.0305077526703345,104.226395551102
"14490",-3.48194513620232,0.0269453160037269,119.916344323958
"14491",-3.51448509198391,0.0416174663985803,117.302685754093
"14492",-3.49664187385528,0.0445162815156966,64.7090474856719
"14493",-3.56902638863412,0.0352302115137256,65.7256951386989
"14494",-3.48295234442935,0.0374175679220023,76.8349598716474
"14495",-3.50353941549985,0.0326664766768573,87.6485661740255
"14496",-3.50341538157187,0.0334027295149895,85.8930998852829
"14497",-3.63254672017405,0.0333645233516216,95.6411097777367
"14498",-3.53917858250058,0.0355336521864315,92.9936947899766
"14499",-3.52621436675749,0.0466245716274895,85.637251627134
"14500",-3.54052526298091,0.0459811171028714,72.3533329402262
"14501",-3.45945968488492,0.0485377182045816,79.9655874760582
"14502",-3.54716937329987,0.0444199457943589,66.7113974574246
"14503",-3.56047944962951,0.0470116945193559,84.8799824452102
"14504",-3.61733991671435,0.057064036488826,78.7482394748915
"14505",-3.67363439136974,0.0534157300274253,63.6885649979458
"14506",-3.66254430141099,0.0459587574116147,80.0315852690265
"14507",-3.74841094620184,0.0554805437975752,100.881512280191
"14508",-3.72293083979936,0.0460449583649612,92.3069867402567
"14509",-3.57680090276287,0.0428059237209125,95.1757738850996
"14510",-3.53931544945655,0.041397038942414,94.1312883848818
"14511",-3.48178887920035,0.0432414749489474,80.6692757650049
"14512",-3.53018712553209,0.0406928326192968,87.4726281602283
"14513",-3.40291101305595,0.0340885409510475,89.0639196667943
"14514",-3.35626747224336,0.0250618826667413,63.2199605274019
"14515",-3.35909662168784,0.0203332285510215,80.9144730406023
"14516",-3.35009076209539,0.0207964151879317,98.8821163793077
"14517",-3.37088694333921,0.0245363993586934,117.385325491044
"14518",-3.36726340229054,0.023256456983832,116.971381628482
"14519",-3.25260964916138,0.0120590166061564,71.70526079303
"14520",-3.18973475281065,0.00685559849470887,75.8100384358755
"14521",-3.05809917329809,-0.00526612722154264,99.9925106746951
"14522",-2.97577254834528,-0.00150072097710286,103.839463806922
"14523",-2.96458959757863,0.00394710859156133,68.7556309531056
"14524",-3.02198757812093,0.00892288518310081,72.0916938795869
"14525",-3.19683922867238,0.00689657293116811,61.4864111607161
"14526",-3.19370047474619,0.00858053725280635,59.9660399825155
"14527",-3.13201913976187,0.0105953855932674,66.9755386021077
"14528",-3.11164787099861,0.00987155560354006,61.9978881117842
"14529",-3.14250136700242,0.00419441700255001,122.426460686332
"14530",-3.1219418460361,0.00654984914595566,130.427559836333
"14531",-3.17142088113499,0.00698885865209459,125.776731600753
"14532",-3.179423865482,0.00806477124357045,99.5546720391455
"14533",-3.17842226238375,0.0186273299156169,101.949895718016
"14534",-3.25488735768839,0.0168598895382421,95.2819308568013
"14535",-3.26004999320108,0.0151440467923702,77.136122967386
"14536",-3.21667762046405,0.0143323536555455,99.7257124061678
"14537",-3.21951718621693,0.020643544869027,97.3271376716476
"14538",-3.32780884106778,0.0255064398682167,113.784403365501
"14539",-3.35852657584089,0.021698040422197,112.861521141829
"14540",-3.33604245798031,0.0244832008026501,84.5101392474667
"14541",-3.40822118066438,0.0300989299224655,96.9604637808679
"14542",-3.44126429925385,0.029575792971622,96.6452308387135
"14543",-3.33392342346851,0.0262740605653846,88.1964341927034
"14544",-3.38582145970227,0.0268144208478788,90.211614477266
"14545",-3.37220241302036,0.0249679143513363,106.3169183918
"14546",-3.30526090180658,0.0226936158201275,89.371135917465
"14547",-3.31629716773559,0.0207963044908947,104.855338183152
"14548",-3.31441564505431,0.0219221219797606,91.2468211135904
"14549",-3.22870557692228,0.0224626186606659,91.0755986963932
"14550",-3.2107275083356,0.0154374473783093,86.5229012943032
"14551",-3.2784085423051,0.0163623198187286,96.060287525654
"14552",-3.28441012627132,0.0158872550084084,117.324400659553
"14553",-3.21906719735835,0.0151149105747583,104.211874194943
"14554",-3.22401567364038,0.0156745803624466,98.0359419414338
"14555",-3.18436062572715,0.016752816979057,94.7794459988794
"14556",-3.2111023467854,0.00704665775045865,109.030091917756
"14557",-3.24135289641868,0.00668766410516688,108.043384835436
"14558",-3.1368905965497,0.0026730417044047,99.5657157573166
"14559",-3.08139973568287,0.00257873002478023,84.7989059096655
"14560",-3.11742798576232,0.00244409396340905,64.7581408811379
"14561",-2.9524527621579,-0.000353948104741399,71.6200450048939
"14562",-2.95061134030037,-0.00509633154970986,76.7752832902135
"14563",-2.95102216433273,-0.00592814477050299,62.9312508751771
"14564",-2.93288299983234,-0.00705339055881374,87.773650309062
"14565",-2.87684575131699,-0.0106773977216602,84.1056959765011
"14566",-2.85154147141862,-0.0195302845068427,87.8782400479917
"14567",-2.96543923545079,0.00657514248387652,94.172349939388
"14568",-2.89627742583603,0.00619468294739514,42.9002392876791
"14569",-2.89817209267871,0.00313882640043811,62.3436533921375
"14570",-2.95473994543301,0.00138886375171097,82.5420530035872
"14571",-3.02680893578818,0.00552753858833089,89.3937029056227
"14572",-3.17079924591637,0.0051803159630779,92.8811052245176
"14573",-3.0655634947427,0.00554298000247453,67.2836661137208
"14574",-3.04545094131103,0.00463098823608361,101.013757632705
"14575",-3.12875451841973,0.0168938851094643,89.3690919677002
"14576",-3.35500591330436,0.0175579098122174,93.3677057109305
"14577",-3.33248002123082,0.0181737130046931,90.457393319034
"14578",-3.21990269520414,0.0158550283714348,93.87352538712
"14579",-3.14292153457564,0.0147087885067765,66.1833167032547
"14580",-3.28850508638955,0.0149756890794134,99.8631629425388
"14581",-3.28174263929248,0.0163804027591239,97.0166387171469
"14582",-3.22184929213158,0.020478643642254,105.606884796962
"14583",-3.22000874673602,0.0194028829532564,86.0924191885139
"14584",-3.25594966610511,0.0196322680508608,95.5884307864598
"14585",-3.35474265531851,0.0287141767483275,72.4951105638864
"14586",-3.35191684848211,0.0274097662416715,86.5147091746847
"14587",-3.36244676592649,0.0289365929149095,96.9832559651964
"14588",-3.34776336949723,0.0225129028947074,74.5439085050484
"14589",-3.31664167291784,0.0161229923235472,104.905103865006
"14590",-3.3509255190536,0.018834538356359,128.14363206797
"14591",-3.26861552246003,0.0216269734324304,67.2791298764209
"14592",-3.36526893884117,0.0274556261582648,96.914876140183
"14593",-3.38217520884522,0.0234432587202172,98.6713404288617
"14594",-3.37476410810577,0.0265462802982384,114.641969996204
"14595",-3.35935080683015,0.025024985838967,93.1948579420893
"14596",-3.26362459029141,0.0234017278532106,74.1529723530939
"14597",-3.21354085074576,0.0195956566116551,76.3777847244162
"14598",-3.19424063332728,0.0171748419872341,80.7762516335168
"14599",-3.28043333044164,0.0178698837615538,80.3213254509981
"14600",-3.23804933820487,0.011041337512518,81.7669890433528
"14601",-3.23155079899782,0.0156200700455214,126.287524649502
"14602",-3.20533927524002,0.00634273434630163,106.548687532179
"14603",-3.20044340863989,0.0264673861003279,93.4082020762205
"14604",-3.28929677415647,0.0195635752217158,66.8334964473027
"14605",-3.29411663056809,0.0136716532244048,77.7328418825731
"14606",-3.25739671569277,0.0203423240255229,81.47145735311
"14607",-3.14285349376607,0.00413721664844291,88.0955678685615
"14608",-3.13815109778558,0.0032528215576715,109.230490990662
"14609",-3.02548341263691,0.00425141053009972,67.3980639258739
"14610",-3.1433113946923,0.00991918818767227,82.262151616965
"14611",-3.19017168189985,0.00866230331298674,96.2202089833229
"14612",-3.23121895655234,0.015019552571574,95.1986866588754
"14613",-3.29544706276396,0.0215636947586183,119.090892882105
"14614",-3.2619664084356,0.0151377743321672,101.014311239749
"14615",-3.18814718551956,0.0123875156690385,93.5134667084642
"14616",-3.16962844190806,0.0109158754307939,87.241798429119
"14617",-3.28063956714194,0.0250925700661705,91.139592606074
"14618",-3.25975678998945,0.0260409946575707,78.0180815118481
"14619",-3.32514462252695,0.0230844433416159,79.229511013846
"14620",-3.3524139508416,0.0233317899093151,106.974184149258
"14621",-3.36319565453184,0.0299364772116228,76.7991743576152
"14622",-3.36638408252631,0.0237279132228758,60.1308578765646
"14623",-3.32174739613354,0.0213250546238374,102.351509463713
"14624",-3.27507824551286,0.0126982039507811,93.6847891445248
"14625",-3.13764205285983,0.000564626272211104,113.418618276019
"14626",-3.07613001043335,0.00827441394876125,88.5075627672447
"14627",-3.26350960768643,0.0141056903876563,91.4924894335204
"14628",-3.26802501893652,0.013763360640297,69.5042495068236
"14629",-3.12946563075923,0.00188274881517344,91.2938561460087
"14630",-3.11880463185912,-0.00197206390313614,81.3179377012276
"14631",-3.02550833974799,-0.00369515521240448,85.5924884970923
"14632",-2.9724742244993,-0.00486718087696876,92.7143232883954
"14633",-3.0021470330315,-0.0054587018713309,101.63453517438
"14634",-3.00156460276941,0.00477587449034031,86.3241655534276
"14635",-3.09212536151128,-0.000489891910873484,64.6713502179977
"14636",-3.05416740730196,0.00101270405634587,67.0460900769823
"14637",-3.06540993171765,-0.00358892471785172,83.3882909791162
"14638",-3.07968684742796,0.00513296262120967,89.2540559730069
"14639",-3.15885566895851,0.011643218569136,85.2525848516304
"14640",-3.14242533979657,0.00688049488307938,94.9308296622665
"14641",-3.12572545566357,0.00638186777439123,88.6753920165108
"14642",-3.20848214785772,0.0013505303641813,91.7524273838534
"14643",-3.16817631290503,0.00160902413331873,112.016330738531
"14644",-3.04998932652117,0.00685547588595405,81.1191371025112
"14645",-3.06967820523066,0.00763246007381995,61.4850685456256
"14646",-3.16794593391822,0.00826199014158727,82.0452631555471
"14647",-3.17398378636849,0.0114124284151691,103.138966810204
"14648",-3.13230183717552,0.0080358998212259,82.1886418727302
"14649",-3.09868186293933,0.00287302197956193,100.041892764583
"14650",-2.99321894544198,0.00136362549324858,107.069110464463
"14651",-3.0167656632927,0.00348528824270811,59.7589236932765
"14652",-3.05006959267088,0.00849297653473075,75.1200817473838
"14653",-3.11669649554663,0.00643378457121153,83.590458516305
"14654",-3.1296380355612,0.0101534135891889,94.6546366418935
"14655",-3.14576125402848,0.00615755941446349,94.679989165311
"14656",-3.07414735839657,0.0061908828530363,76.9271699086136
"14657",-3.11863881302512,0.0144716157052681,81.1884956836835
"14658",-3.19103977517759,0.00937678562605363,102.368998926611
"14659",-3.08053465023065,-0.00177168147412296,82.2963771077537
"14660",-3.17266185703053,0.00606369942873852,85.6722466409294
"14661",-3.11124787994321,0.00690374132308216,89.189089843139
"14662",-3.12712490037457,0.00662575499153142,72.6734664886265
"14663",-3.10657937772268,0.00631183781883246,77.0137521381891
"14664",-3.11727755533752,0.00296465923275846,132.160260204589
"14665",-3.00026879107686,-0.0122938358097387,122.223070259816
"14666",-2.94014452538982,-0.0100003154731288,126.892854396705
"14667",-3.01488905838422,-0.00755907115334487,121.245721789658
"14668",-2.94497424231744,-0.0102259340929866,119.877475369408
"14669",-2.89951811645324,-0.0133615365774169,87.8136092279047
"14670",-2.86873480605708,-0.00973162374930377,70.3879435329108
"14671",-2.87606146458044,-0.00595938633348062,71.1162628648793
"14672",-2.87375587955567,-0.00715795383964052,71.5103006639993
"14673",-2.9207231626153,-0.011641968567344,76.6484987195577
"14674",-2.95907616415551,-0.00944450041493617,94.8756598991548
"14675",-2.98513897660298,0.00673687767537452,62.3647693762196
"14676",-2.98405513653153,-0.00441811261311576,75.027279498923
"14677",-2.9959020267377,-0.00634790597350444,96.6537177848511
"14678",-3.0924815698752,-0.000900815740720684,93.3241265625916
"14679",-3.00554395881843,0.000251466348924814,84.3135150220286
"14680",-3.00289955489739,0.000870777036263032,59.0376237311394
"14681",-3.09990910528582,0.00843195653566116,64.3273114663667
"14682",-3.16711083975925,0.0126152616219431,67.6683968789358
"14683",-3.12059674990518,0.0099012150079211,77.6978460868383
"14684",-3.17633055681093,0.00812944210016358,101.44452198521
"14685",-3.13311514387637,0.00817025401654965,101.2201742711
"14686",-2.95539369411152,0.00682497188847098,88.0032370342939
"14687",-3.11905611842303,0.00277643903917243,81.796505442702
"14688",-3.14469424085379,0.00719714193149019,85.3213148259565
"14689",-3.15376537969924,0.00599323734613231,93.939938958943
"14690",-3.14387667076255,0.00456608751974963,95.2666481907718
"14691",-3.17940567684309,0.0182045171915646,89.5235289773124
"14692",-3.15590416725817,0.00482272599030296,67.4806196752069
"14693",-3.11049584327331,0.00515063793829101,76.6343939378071
"14694",-3.16880635046868,0.00429869249034097,119.293724300134
"14695",-3.15517204755457,-0.000343540991132314,100.617991094881
"14696",-3.09054791728668,0.0101749104397028,88.2976526016149
"14697",-3.11501351109432,0.00509904994510867,73.0350357026895
"14698",-3.12584455558721,0.0124978237278133,80.1446000164162
"14699",-3.12412821779281,0.0132885297530309,90.0560700643651
"14700",-3.16747143368834,0.0130493952591739,88.9764449163699
"14701",-3.1856723063422,0.0137142723392777,104.412155052599
"14702",-3.25270204249614,0.0151599368957698,76.678398891218
"14703",-3.23003976325122,0.0152537370204905,112.966938681635
"14704",-3.29767380259866,0.0159359818604976,106.850571643952
"14705",-3.29206769402373,0.02092308095305,85.4578018221325
"14706",-3.3131622839166,0.019062832665964,87.1446682138466
"14707",-3.34277737576637,0.0189651665135772,96.554794867022
"14708",-3.1931043869058,0.0083383683798721,95.477149649819
"14709",-3.17079166336672,0.0159272299323368,81.4185967619545
"14710",-3.09472913783029,0.0169730430347423,71.7629962557809
"14711",-3.1377945407587,0.00541349714632971,69.8746716070645
"14712",-3.13605330009857,0.00803467430003248,74.1340845630578
"14713",-3.19570578838045,0.00960795161244234,79.6849429308384
"14714",-3.1615441625504,0.010853571307765,109.992008492767
"14715",-3.11103821116836,0.00968867862812921,67.441407927845
"14716",-3.01864670649777,0.00992179871600976,70.9059451702372
"14717",-3.01218490280688,0.00296449013880553,75.7807331349962
"14718",-3.088859589001,0.00835982829600967,83.6025593308756
"14719",-3.04203291853173,-0.00253760114433945,93.7500089824759
"14720",-3.06396059845287,-0.00558953410005708,94.3188844239932
"14721",-3.0235191495687,-0.00193270455240272,107.878808951638
"14722",-3.00633653606402,-0.00152205869541651,92.4842194476676
"14723",-3.03978050800503,-0.00404535293756192,96.6600835689906
"14724",-2.98704578587241,0.000102752469897922,75.3497508997379
"14725",-2.99301321931916,-0.00839237179786903,96.2610228700706
"14726",-3.0240691340195,-0.00578581858754862,112.096408520571
"14727",-3.058216152053,-0.00227035012226079,90.0133419414018
"14728",-3.08220683322507,-0.00515668036836812,86.1980674789461
"14729",-2.9626974369983,-0.00371795784742336,90.9896714805825
"14730",-3.00096764012717,-0.00587946061987282,83.3270658104687
"14731",-2.98865917268683,-0.0170458098289374,92.8859198095868
"14732",-2.99516106969739,-0.00874918661829181,92.0704477280894
"14733",-3.0076834188194,0.00724696577369887,63.0111246663245
"14734",-3.0860715904419,0.0080837200595408,67.5870443304742
"14735",-3.12801206203971,0.00770033481172043,74.1391969074288
"14736",-3.15988757545091,0.0206843745369025,75.99001859227
"14737",-3.24844513573897,0.0193090610709147,87.8486649772527
"14738",-3.30748518565756,0.0193119767536515,106.511442763263
"14739",-3.22493645204355,0.0113732122101875,94.7666585961993
"14740",-3.17080469679169,0.00875811980782324,105.928720000099
"14741",-3.07927926924011,0.00307298016631299,77.76865713653
"14742",-2.97999507766986,-0.000879009616162853,100.128026320662
"14743",-2.95439260226963,-0.00762539179587058,73.4181458122136
"14744",-2.90697915844792,-0.0108709898290423,68.0154826915383
"14745",-2.95495716594957,-0.00768792070068027,74.1365624147708
"14746",-2.91023324903259,-0.00217770985849005,83.2361825766942
"14747",-2.95946030091191,-0.00372294694252183,76.542015629218
"14748",-2.9860795558832,0.0010015924710745,93.4402999094917
"14749",-3.08922474515542,0.00534605463225677,95.2570579352438
"14750",-3.19276723584198,0.00977621926299258,98.8625896164643
"14751",-3.13208619067893,0.001374648704101,93.7804360715005
"14752",-3.10956159047336,0.00896496484174508,84.0296676391216
"14753",-3.11028984013197,0.0177986131400461,66.9892223891803
"14754",-3.13347095283975,0.0142961734652055,79.0434471158414
"14755",-3.13885287707798,0.0155945545452817,85.3413271352995
"14756",-3.12532465522109,0.0159193709721124,81.1566046988242
"14757",-3.13443510647275,0.00893043914419918,75.7849394036286
"14758",-3.11540411554695,0.00694700323945056,64.9440180859077
"14759",-3.15696387735215,0.0134712488466946,81.2340642438715
"14760",-3.19828617551014,0.00469364731075609,74.5651174797496
"14761",-3.2334608018132,0.0187443657585522,101.039612480818
"14762",-3.27805954930752,0.0219004292936898,108.43922264152
"14763",-3.25419683056326,0.0194219707641493,90.9823657594262
"14764",-3.11563464403464,0.0230208870651083,85.6668751460963
"14765",-3.1706954795334,0.0235742020553062,64.5035421245241
"14766",-3.21492492773333,0.00611624373204028,88.6695919488182
"14767",-3.17852216100172,0.00528352192624159,90.8020883922424
"14768",-3.16271677212093,0.00715505465160753,114.428542025283
"14769",-3.09026829297665,0.00643527555324317,100.519499020867
"14770",-3.07883821561868,0.00780356110574446,102.253652381175
"14771",-3.10177363582802,0.00243829199677158,100.682418762659
"14772",-3.05324765011299,0.00520750837634007,87.1969554566529
"14773",-3.12456294715282,0.00298712501736687,93.1147680125917
"14774",-3.06841664030692,0.00628847744943242,66.3574539247153
"14775",-3.09812791124614,0.00581888020545864,105.840632030878
"14776",-3.06809398908243,0.00250765274548467,105.159657024212
"14777",-3.07506206145515,0.00348033293092779,111.371235056091
"14778",-3.06742518386575,-0.00178543736134964,111.825179004542
"14779",-3.06133564378705,0.012997825475897,71.2732267911809
"14780",-3.06354265027219,0.0144175753796204,69.2997974461101
"14781",-3.29095663986371,0.0156677221949667,94.3016607160462
"14782",-3.25377967281849,0.0147226305925892,100.183731536355
"14783",-3.15272581598042,0.0163382019241522,74.0077991859058
"14784",-3.23781955011566,0.0103303374730472,68.800463553441
"14785",-3.20083443024878,0.0142489172051618,132.118647919689
"14786",-3.17007129457994,0.0215656077966983,93.2960067798185
"14787",-3.3971808452338,0.0227791564712245,62.1880142049031
"14788",-3.34210028383777,0.01897146639092,129.597226296958
"14789",-3.31243409120808,0.0174146779395309,112.177743187383
"14790",-3.31156194252441,0.00999946927355538,108.186746932743
"14791",-3.14793319969852,0.00791890338598255,89.9875651424998
"14792",-3.13925972565515,0.0047785286075624,88.9594509140879
"14793",-3.13784400127028,0.00410425685889429,84.9845964977937
"14794",-3.12666024350442,0.00487428407448674,84.5908433438596
"14795",-3.13408670831426,1.5872698825554e-05,86.302498091079
"14796",-3.1845050287745,0.00874607371885159,93.2252645342759
"14797",-3.08776201214744,0.00911212100165125,76.4782641897364
"14798",-3.22837809762897,0.017078081682511,97.64094972429
"14799",-3.15599036435856,0.00687773264978494,90.816849889804
"14800",-3.0743046380432,0.00341917337867644,96.360994335411
"14801",-3.0547532865497,0.00174020905058136,123.8454064778
"14802",-3.08326583921085,0.00501018575789373,89.7798398257885
"14803",-3.09874556248616,0.00179270577331688,88.961911207008
"14804",-3.06588236309414,-0.00142480341377176,97.6935833431677
"14805",-3.06358494527962,0.00164852243876242,114.77099770914
"14806",-3.05202519311585,0.00455024836556325,117.265995372608
"14807",-3.17630386027672,0.00844569048277189,107.48559861186
"14808",-3.04885407244697,-0.0010078301598696,83.3741021363006
"14809",-2.97445311995253,-0.00348611979824174,114.762044240163
"14810",-3.09550452887192,0.00362503275656141,116.599367264973
"14811",-3.13879109711152,0.00774813572650962,119.757086713503
"14812",-3.06267598209063,0.0071870833113932,70.1518795885134
"14813",-3.09949468524808,-7.9283400201079e-05,99.3046119814891
"14814",-3.07186212996794,0.00510517635660452,100.108114829096
"14815",-3.08502183016172,0.0088043682116918,73.1041827862713
"14816",-3.05204627599603,0.00756392910489323,72.306571269165
"14817",-3.00587798806726,0.00579543903258858,100.083528847693
"14818",-3.04885780225711,0.00450295089922769,82.8950750652654
"14819",-3.14124503884792,0.00454575279541501,86.4266517990533
"14820",-3.07073580476354,-0.000722763138012474,111.225840651825
"14821",-3.10179927979231,0.00243461884812454,125.912735150494
"14822",-3.00166924406043,0.00213742259430554,88.4158398812078
"14823",-3.12459886039131,-0.00257380746410274,85.3311882614944
"14824",-3.09682482104975,-0.000335522727820811,93.6851955104552
"14825",-3.03807862556857,0.000269565520614957,92.1529476657944
"14826",-2.97159875871877,0.00440727343056091,69.0409039447382
"14827",-3.17636409167468,0.017318804766439,60.0322160294169
"14828",-3.0621353467384,0.00237243269763415,61.5222549352602
"14829",-3.1296664729318,0.00765065187201362,70.1147196463342
"14830",-3.16904044377386,0.0179423516992882,98.2310849610129
"14831",-3.21029727205496,0.0141516501781049,80.3591634337442
"14832",-3.22188610594642,0.0176025003282191,114.414385917942
"14833",-3.22781435853959,0.0124025464366696,117.567843529346
"14834",-3.2590066635023,0.010846268475935,110.961207873231
"14835",-3.07494910495618,0.00337853513155605,86.0058518960211
"14836",-3.00326106421325,0.000373088490782389,86.4605545671908
"14837",-3.0387525719744,0.00291092762066743,89.6730209036096
"14838",-3.08308943486614,0.00351927121650384,96.8327440876219
"14839",-3.10551761453793,0.00399890579649524,100.990464930039
"14840",-3.11661313898728,0.000904931297274648,100.956853761612
"14841",-2.98122481280531,-0.0139389621907063,81.1643793344981
"14842",-2.94476523474425,0.00027447519437486,87.8643916690843
"14843",-3.11466871020395,0.00352245430718352,73.4622154220903
"14844",-3.06551864010481,0.0101955765333006,79.3926842096679
"14845",-3.07487846501323,0.0107855646055808,77.5232146560787
"14846",-3.11478479088849,0.0139077546010462,81.4075470966924
"14847",-3.11213624621079,0.0109474057474192,103.610958899215
"14848",-3.2370978732245,0.0167547405625657,113.072231972401
"14849",-3.24591332969218,0.0151134043268788,84.2119747038145
"14850",-3.09695463417464,-0.00341791669836352,88.5072181086116
"14851",-3.09429701450776,0.00876637846050611,109.115859144881
"14852",-3.17856585052312,0.00989835113165986,90.5972251545224
