site,year,month,day,fin,blue,ship,wind
H,2019,6,12,66.27,70.34,69.75,57.34
H,2019,6,13,62.12,66.86,66.16,58.60
H,2019,6,14,60.24,64.65,63.58,56.53
H,2019,6,15,60.56,66.05,65.88,58.48
H,2019,6,16,62.12,68.08,67.99,59.54
H,2019,6,17,59.42,65.89,64.73,51.14
H,2019,6,18,62.46,63.62,62.81,48.00
H,2019,6,19,63.28,66.14,65.13,47.43
H,2019,6,20,65.86,67.72,67.42,48.94
H,2019,6,21,60.36,63.68,62.67,48.48
H,2019,6,22,62.93,68.62,67.09,51.52
H,2019,6,23,63.40,68.17,66.62,49.70
H,2019,6,24,62.42,65.29,62.92,49.47
H,2019,6,25,65.29,68.76,67.29,48.96
H,2019,6,26,63.87,67.14,68.53,48.31
H,2019,6,27,63.11,65.99,65.33,55.08
H,2019,6,28,61.22,65.28,63.06,58.20
H,2019,6,29,63.95,69.03,67.70,59.09
H,2019,6,30,61.64,68.06,64.74,60.29
H,2019,7,1,63.20,68.05,65.24,61.47
H,2019,7,2,63.89,66.61,64.97,61.80
H,2019,7,3,65.34,67.83,66.91,62.79
H,2019,7,4,65.65,67.16,66.51,61.89
H,2019,7,5,63.92,68.45,67.68,59.97
H,2019,7,6,61.74,64.31,62.60,57.13
H,2019,7,7,62.76,66.34,64.84,52.76
H,2019,7,8,64.00,67.39,65.01,55.59
H,2019,7,9,66.07,68.96,66.49,52.73
H,2019,7,10,70.29,71.86,69.55,57.29
H,2019,7,11,67.66,70.74,67.67,61.34
H,2019,7,12,64.68,67.61,65.24,60.13
H,2019,7,13,63.52,68.14,67.08,55.60
H,2019,7,14,62.88,66.92,65.48,49.22
H,2019,7,15,62.85,65.47,65.13,51.74
H,2019,7,16,66.58,68.80,68.30,62.58
H,2019,7,17,65.17,68.94,67.70,59.33
H,2019,7,18,63.14,66.84,65.24,54.14
H,2019,7,19,64.83,70.67,69.67,51.13
H,2019,7,20,64.37,67.95,65.10,58.61
H,2019,7,21,65.77,70.48,68.34,57.87
H,2019,7,22,63.60,69.35,65.10,55.65
H,2019,7,23,63.26,68.62,66.79,53.74
H,2019,7,24,67.55,73.13,68.07,57.70
H,2019,7,25,63.82,69.18,66.52,56.01
H,2019,7,26,64.14,68.75,67.51,59.19
H,2019,7,27,65.79,72.86,69.87,61.65
H,2019,7,28,65.82,72.26,69.41,60.20
H,2019,7,29,66.43,73.50,68.93,59.97
H,2019,7,30,67.46,72.96,69.85,61.24
H,2019,7,31,69.50,72.55,71.61,61.97
H,2019,8,1,66.53,69.94,67.52,61.42
H,2019,8,2,66.33,69.05,66.07,61.79
H,2019,8,3,66.82,71.55,69.27,59.04
H,2019,8,4,61.79,69.52,64.95,56.92
H,2019,8,5,64.78,70.91,68.09,61.18
H,2019,8,6,63.81,67.64,66.58,62.98
H,2019,8,7,67.87,71.09,69.62,61.31
H,2019,8,8,65.40,68.55,66.68,59.84
H,2019,8,9,64.55,68.27,65.79,60.98
H,2019,8,10,67.71,73.70,70.36,61.76
H,2019,8,11,65.84,70.65,67.09,61.05
H,2019,8,12,63.98,70.21,65.28,53.15
H,2019,8,13,71.50,73.87,70.93,48.90
H,2019,8,14,71.31,72.33,69.40,51.97
H,2019,8,15,70.64,71.53,67.43,57.09
H,2019,8,16,66.45,69.62,66.98,52.65
H,2019,8,17,65.00,67.95,65.60,49.18
H,2019,8,18,61.80,65.79,64.08,48.39
H,2019,8,19,63.27,66.26,63.66,55.36
H,2019,8,20,65.84,69.04,67.51,63.07
H,2019,8,21,67.72,71.49,70.09,62.54
H,2019,8,22,65.57,68.61,66.20,56.68
H,2019,8,23,63.70,67.09,65.01,45.72
H,2019,8,24,66.11,67.38,66.58,47.15
H,2019,8,25,64.40,67.17,65.41,49.09
H,2019,8,26,64.31,66.03,63.91,57.00
H,2019,8,27,66.14,67.34,63.74,58.40
H,2019,8,28,66.78,67.68,65.10,53.97
H,2019,8,29,64.92,69.49,65.69,58.32
H,2019,8,30,68.89,71.54,67.28,62.01
H,2019,8,31,68.57,70.27,67.25,60.28
H,2019,9,1,67.80,69.53,65.94,54.81
H,2019,9,2,64.59,67.78,64.56,47.72
H,2019,9,3,66.14,67.21,64.04,47.78
H,2019,9,4,68.35,69.63,67.67,53.65
H,2019,9,5,68.22,67.19,64.11,56.65
H,2019,9,6,67.36,67.67,64.73,54.02
H,2019,9,7,66.29,71.27,69.10,61.92
H,2019,9,8,69.66,71.35,70.75,66.18
H,2019,9,9,66.31,67.93,65.83,61.81
H,2019,9,10,66.96,66.33,65.15,61.46
H,2019,9,11,66.88,66.64,64.78,58.98
H,2019,9,12,64.59,65.21,64.04,48.49
H,2019,9,13,65.19,67.29,65.80,50.30
H,2019,9,14,64.42,68.07,66.11,50.80
H,2019,9,15,65.32,67.15,66.07,54.57
H,2019,9,16,64.21,67.00,64.59,56.61
H,2019,9,17,64.62,66.96,65.06,60.31
H,2019,9,18,67.95,69.17,68.48,59.07
H,2019,9,19,65.04,66.79,66.03,62.25
H,2019,9,20,65.42,68.98,69.83,60.09
H,2019,9,21,65.05,67.56,65.23,53.63
H,2019,9,22,67.92,71.15,69.49,52.61
H,2019,9,23,64.63,65.66,64.17,51.70
H,2019,9,24,65.20,69.04,66.31,51.05
H,2019,9,25,65.33,69.10,66.51,52.63
H,2019,9,26,63.09,65.71,63.82,52.78
H,2019,9,27,65.82,69.15,66.32,48.41
H,2019,9,28,67.75,72.31,68.34,53.21
H,2019,9,29,69.69,72.26,71.20,64.35
H,2019,9,30,68.31,70.40,69.39,63.45
H,2019,10,1,67.42,68.04,67.52,63.72
H,2019,10,2,69.49,69.65,68.06,55.60
H,2019,10,3,67.84,68.56,66.14,53.61
H,2019,10,4,67.77,67.76,65.79,57.02
H,2019,10,5,67.18,69.46,67.08,54.16
H,2019,10,6,69.61,67.87,66.51,47.85
H,2019,10,7,68.40,67.93,65.39,51.69
H,2019,10,8,68.44,67.26,64.54,56.32
H,2019,10,9,70.26,69.65,66.97,57.00
H,2019,10,10,71.15,68.36,66.68,60.75
H,2019,10,11,71.08,71.10,66.15,49.14
H,2019,10,12,69.92,70.27,66.23,48.94
H,2019,10,13,65.67,66.35,63.07,47.23
H,2019,10,14,67.67,70.82,66.09,51.56
H,2019,10,15,68.19,66.11,62.79,58.12
H,2019,10,16,73.85,69.88,66.19,59.10
H,2019,10,17,73.96,70.63,69.68,63.41
H,2019,10,18,73.89,70.91,69.76,63.24
H,2019,10,19,72.96,70.98,68.56,62.23
H,2019,10,20,74.40,69.68,65.98,61.75
H,2019,10,21,76.47,69.84,66.67,55.05
H,2019,10,22,75.55,67.86,65.11,48.94
H,2019,10,23,78.00,72.25,68.13,48.13
H,2019,10,24,79.28,69.82,67.56,48.32
H,2019,10,25,73.26,70.44,67.76,48.15
H,2019,10,26,73.11,69.66,67.50,49.98
H,2019,10,27,70.02,68.24,65.71,59.28
H,2019,10,28,69.82,68.21,66.12,52.94
H,2019,10,29,66.82,68.00,63.77,54.67
H,2019,10,30,68.69,67.84,66.43,54.82
H,2019,10,31,69.39,68.70,67.34,52.78
H,2019,11,1,68.98,66.52,63.74,53.16
H,2019,11,2,68.83,66.85,65.19,53.19
H,2019,11,3,69.12,69.81,65.81,50.91
H,2019,11,4,67.70,66.64,65.05,50.76
H,2019,11,5,67.76,67.00,64.04,56.12
H,2019,11,6,70.59,67.00,64.29,58.32
H,2019,11,7,69.37,67.87,65.33,55.28
H,2019,11,8,69.04,66.93,65.61,57.64
H,2019,11,9,69.00,67.55,66.15,59.37
H,2019,11,10,67.97,67.50,66.64,56.20
H,2019,11,11,66.30,64.39,64.02,52.46
H,2019,11,12,68.97,67.38,64.89,49.60
H,2019,11,13,69.00,69.12,66.56,55.14
H,2019,11,14,69.08,69.40,67.63,55.14
H,2019,11,15,69.51,71.68,70.92,57.35
H,2019,11,16,71.52,67.45,64.64,50.46
H,2019,11,17,74.76,73.06,69.15,49.30
H,2019,11,18,71.81,72.76,70.40,48.84
H,2019,11,19,69.70,70.02,67.60,56.16
H,2019,11,20,74.41,75.59,72.22,65.91
H,2019,11,21,72.98,72.40,69.50,55.56
H,2019,11,22,71.59,70.51,68.49,49.91
H,2019,11,23,72.16,70.29,68.59,51.60
H,2019,11,24,68.89,72.09,66.09,48.64
H,2019,11,25,67.17,69.89,65.68,57.22
H,2019,11,26,70.43,69.11,67.70,62.06
H,2019,11,27,73.92,70.27,69.51,56.53
H,2019,11,28,75.48,70.45,67.41,59.32
H,2019,11,29,73.86,69.24,67.76,62.29
H,2019,11,30,73.47,68.41,66.29,54.86
H,2019,12,1,72.09,70.05,66.06,53.55
H,2019,12,2,70.49,69.99,67.46,50.84
H,2019,12,3,71.07,65.88,64.05,49.73
H,2019,12,4,72.76,68.18,66.93,58.49
H,2019,12,5,72.84,66.04,64.17,52.07
H,2019,12,6,71.84,67.23,64.16,50.56
H,2019,12,7,73.63,69.52,66.93,50.30
H,2019,12,8,74.44,67.18,64.39,51.48
H,2019,12,9,72.54,67.79,66.67,61.36
H,2019,12,10,73.53,64.99,63.70,56.55
H,2019,12,11,75.21,69.14,66.34,57.31
H,2019,12,12,73.95,68.02,66.78,62.13
H,2019,12,13,75.83,64.76,62.96,60.82
H,2019,12,14,78.48,70.66,69.88,64.41
H,2019,12,15,80.07,74.44,72.91,68.69
H,2019,12,16,78.82,71.03,69.98,57.67
H,2019,12,17,77.58,71.83,68.42,56.09
H,2019,12,18,76.37,70.70,67.59,51.27
H,2019,12,19,75.97,70.65,69.93,61.71
H,2019,12,20,79.03,72.19,71.38,51.57
H,2019,12,21,80.57,73.21,71.12,50.33
H,2019,12,22,75.00,72.13,70.86,57.89
H,2019,12,23,80.77,73.07,70.97,54.84
H,2019,12,24,75.69,69.29,67.63,61.56
H,2019,12,25,78.67,71.34,68.40,61.54
H,2019,12,26,81.94,67.30,65.32,59.18
H,2019,12,27,86.47,69.90,68.48,64.85
H,2019,12,28,84.18,66.40,65.35,55.21
H,2019,12,29,83.39,68.24,66.53,52.32
H,2019,12,30,83.16,66.45,63.61,55.88
H,2019,12,31,84.38,65.08,63.39,54.86
H,2020,1,1,84.52,67.76,66.96,59.36
H,2020,1,2,81.54,66.61,66.97,61.07
H,2020,1,3,77.37,69.35,68.64,48.95
H,2020,1,4,78.16,68.83,68.79,50.88
H,2020,1,5,76.72,66.63,65.30,58.68
H,2020,1,6,78.43,66.29,65.10,53.44
H,2020,1,7,80.28,62.89,60.92,53.42
H,2020,1,8,81.29,70.37,70.74,65.24
H,2020,1,9,80.13,71.01,70.56,65.61
H,2020,1,10,80.55,66.32,64.90,56.38
H,2020,1,11,85.72,69.78,67.52,53.97
H,2020,1,12,83.83,68.39,68.05,60.70
H,2020,1,13,81.57,68.47,67.45,63.16
H,2020,1,14,83.60,67.23,65.00,60.27
H,2020,1,15,81.03,71.34,68.93,58.93
H,2020,1,16,80.63,68.30,67.15,53.55
H,2020,1,17,79.98,68.62,66.56,60.37
H,2020,1,18,80.03,69.72,68.72,53.00
H,2020,1,19,79.44,69.44,69.78,49.60
H,2020,1,20,81.01,67.69,66.02,49.00
H,2020,1,21,82.00,65.68,64.46,48.75
H,2020,1,22,79.53,70.25,69.25,60.04
H,2020,1,23,79.54,71.41,70.14,52.28
H,2020,1,24,77.44,64.15,63.75,54.39
H,2020,1,25,76.20,65.85,63.94,57.89
H,2020,1,26,77.94,67.87,68.28,57.85
H,2020,1,27,79.73,65.79,65.93,61.18
H,2020,1,28,81.85,66.52,65.44,60.62
H,2020,1,29,79.57,71.65,71.97,65.02
H,2020,1,30,78.97,66.55,64.93,59.76
H,2020,1,31,79.85,67.26,67.04,50.23
H,2020,2,1,81.29,65.73,66.54,49.15
H,2020,2,2,82.10,65.33,64.83,60.72
H,2020,2,3,79.80,72.95,71.44,67.29
H,2020,2,4,78.18,67.89,67.08,60.87
H,2020,2,5,80.20,64.73,64.24,56.59
H,2020,2,6,80.47,68.17,67.22,52.42
H,2020,2,7,78.74,68.10,67.00,47.70
H,2020,2,8,79.02,65.67,65.14,49.23
H,2020,2,9,80.43,68.35,66.87,60.32
H,2020,2,10,81.19,67.15,65.74,57.77
H,2020,2,11,82.69,68.22,65.27,58.24
H,2020,2,12,82.29,72.93,69.74,51.71
H,2020,2,13,82.71,69.12,64.64,47.45
H,2020,2,14,78.81,70.17,67.53,50.09
H,2020,2,15,78.54,67.41,65.27,54.77
H,2020,2,16,77.19,66.00,64.07,52.94
H,2020,2,17,74.64,63.84,63.35,53.21
H,2020,2,18,73.64,68.28,67.00,49.09
H,2020,2,19,77.03,66.33,65.68,50.82
H,2020,2,20,75.47,66.89,67.86,53.91
H,2020,2,21,75.47,63.69,61.24,49.67
H,2020,2,22,79.32,62.87,63.07,54.89
H,2020,2,23,78.90,69.72,68.02,61.86
H,2020,2,24,79.72,65.58,66.96,54.35
H,2020,2,25,81.73,67.85,66.14,49.55
H,2020,2,26,83.22,73.99,67.79,47.51
H,2020,2,27,79.08,64.95,64.41,50.95
H,2020,2,28,79.36,66.87,66.78,51.10
H,2020,2,29,79.23,64.68,64.70,53.06
H,2020,3,1,76.13,69.29,67.57,62.35
H,2020,3,2,75.79,67.33,65.56,58.42
H,2020,3,3,75.76,68.30,67.46,59.66
H,2020,3,4,78.16,69.55,67.49,50.78
H,2020,3,5,76.76,64.59,63.37,49.39
H,2020,3,6,75.05,67.72,66.90,57.71
H,2020,3,7,74.60,64.30,63.64,53.92
H,2020,3,8,74.47,63.97,63.29,45.63
H,2020,3,9,76.95,65.18,65.20,52.00
H,2020,3,10,82.30,69.62,67.23,59.88
H,2020,3,11,79.77,73.98,69.36,51.37
H,2020,3,12,80.80,72.37,67.85,47.88
H,2020,3,13,74.87,66.30,63.99,53.51
H,2020,3,14,75.24,65.25,64.64,51.86
H,2020,3,15,72.62,64.31,62.60,46.05
H,2020,3,16,72.27,65.81,66.31,56.90
H,2020,3,17,71.73,62.37,62.73,52.05
H,2020,3,18,70.01,66.07,66.25,59.03
H,2020,3,19,70.63,70.39,69.09,59.35
H,2020,3,20,67.65,65.22,64.94,48.39
H,2020,3,21,68.12,64.40,65.32,49.40
H,2020,3,22,72.60,66.38,65.86,56.45
H,2020,3,23,72.97,64.38,64.14,57.11
H,2020,3,24,71.98,63.99,62.39,52.96
H,2020,3,25,75.56,69.12,66.45,57.92
H,2020,3,26,72.72,66.76,66.04,61.85
H,2020,3,27,73.56,70.83,69.23,64.55
H,2020,3,28,71.48,68.57,68.36,60.95
H,2020,3,29,69.31,65.62,64.68,61.64
H,2020,3,30,69.26,65.30,64.72,60.78
H,2020,3,31,71.17,66.17,63.64,57.23
H,2020,4,1,70.37,68.69,67.32,59.13
H,2020,4,2,68.10,67.39,67.05,63.02
H,2020,4,3,68.31,65.95,66.33,62.33
H,2020,4,4,69.83,67.66,67.52,62.66
H,2020,4,5,67.66,67.39,66.97,54.79
H,2020,4,6,69.48,65.40,64.91,59.90
H,2020,4,7,68.93,65.07,64.56,50.25
H,2020,4,8,74.06,67.62,66.26,51.38
H,2020,4,9,68.95,63.93,63.29,54.39
H,2020,4,10,72.01,65.73,64.01,53.76
H,2020,4,11,71.57,67.88,66.90,62.87
H,2020,4,12,67.02,66.35,65.78,58.45
H,2020,4,13,69.85,68.32,67.27,57.99
H,2020,4,14,66.76,66.92,66.03,55.51
H,2020,4,15,67.57,66.19,66.50,52.98
H,2020,4,16,67.12,67.01,66.31,55.02
H,2020,4,17,69.30,65.75,65.20,54.22
H,2020,4,18,65.84,64.99,65.83,56.61
H,2020,4,19,66.96,64.59,64.54,55.99
H,2020,4,20,67.31,64.60,64.88,58.35
H,2020,4,21,68.65,68.27,67.76,63.88
H,2020,4,22,66.79,67.63,66.89,56.86
H,2020,4,23,65.60,66.79,65.96,61.24
H,2020,4,24,69.86,68.81,66.73,54.46
H,2020,4,25,68.22,67.51,67.53,49.68
H,2020,4,26,66.34,66.41,66.10,47.02
H,2020,4,27,66.96,66.50,65.86,60.34
H,2020,4,28,65.49,64.37,64.45,49.57
H,2020,4,29,64.17,66.54,67.02,47.59
H,2020,4,30,61.46,63.55,63.49,52.87
H,2020,5,1,62.69,64.64,63.92,58.53
H,2020,5,2,65.51,66.97,67.72,63.20
H,2020,5,3,65.48,67.72,67.70,63.36
H,2020,5,4,66.61,64.57,66.01,61.06
H,2020,5,5,66.12,68.16,66.52,60.97
H,2020,5,6,69.15,68.04,67.53,58.72
H,2020,5,7,65.21,67.27,67.50,51.56
H,2020,5,8,69.65,66.85,66.00,47.92
H,2020,5,9,68.83,68.14,68.67,49.28
H,2020,5,10,66.92,66.29,65.03,50.86
H,2020,5,11,68.76,68.96,68.14,52.61
H,2020,5,12,70.16,70.59,69.61,55.78
H,2020,5,13,69.70,70.61,69.81,63.37
H,2020,5,14,70.82,71.24,70.24,64.13
H,2020,5,15,71.58,72.00,70.71,66.26
H,2020,5,16,70.55,71.79,70.34,60.58
H,2020,5,17,67.44,68.56,67.81,62.97
H,2020,5,18,68.91,68.76,66.37,51.23
H,2020,5,19,68.58,69.01,68.60,62.38
H,2020,5,20,65.78,68.42,68.18,62.27
H,2020,5,21,71.72,73.18,71.58,61.92
H,2020,5,22,63.58,66.65,66.78,62.31
H,2020,5,23,69.05,70.49,69.96,64.15
H,2020,5,24,64.36,65.98,65.29,59.35
H,2020,5,25,61.18,62.44,63.58,54.49
H,2020,5,26,64.12,67.16,67.00,54.27
H,2020,5,27,63.80,68.70,69.65,53.64
H,2020,5,28,64.44,70.51,70.20,52.96
H,2020,5,29,64.08,66.56,67.37,47.95
H,2020,5,30,61.81,65.23,65.33,48.03
H,2020,5,31,60.53,64.03,64.20,58.29
H,2020,6,1,64.68,66.72,66.40,62.50
H,2020,6,2,67.66,69.11,67.54,62.77
H,2020,6,3,67.30,69.11,67.53,58.45
H,2020,6,4,62.98,65.07,64.91,54.92
H,2020,6,5,64.27,66.53,65.52,51.03
H,2020,6,6,66.31,66.97,67.39,61.66
H,2020,6,7,71.18,71.30,70.49,66.20
H,2020,6,8,70.11,70.26,69.88,65.02
H,2020,6,9,63.24,66.15,64.20,58.23
H,2020,6,10,66.56,67.71,67.06,52.12
H,2020,6,11,66.05,67.91,66.66,55.17
H,2020,6,12,63.34,66.57,65.02,53.32
H,2020,6,13,67.04,68.71,68.41,63.78
H,2020,6,14,70.17,71.28,70.25,64.06
H,2020,6,15,63.71,67.26,66.89,54.92
H,2020,6,16,64.54,67.94,67.01,56.34
H,2020,6,17,68.22,70.44,67.97,60.32
H,2020,6,18,62.91,66.19,66.01,54.24
H,2020,6,19,63.36,66.85,67.67,52.50
H,2020,6,20,60.85,65.85,66.29,48.30
H,2020,6,21,61.95,65.97,65.94,52.96
H,2020,6,22,62.11,65.86,64.74,57.67
H,2020,6,23,64.70,68.41,66.59,61.24
H,2020,6,24,62.89,65.91,65.36,52.74
H,2020,6,25,64.23,69.87,70.02,49.49
H,2020,6,26,59.04,62.75,61.86,49.03
H,2020,6,27,64.06,66.75,65.54,55.19
H,2020,6,28,60.80,66.92,66.24,50.94
H,2020,6,29,60.83,64.93,64.37,58.27
H,2020,6,30,68.79,70.18,68.46,50.96
H,2020,7,1,68.55,70.35,67.95,53.45
H,2020,7,2,63.22,66.93,66.28,50.89
H,2020,7,3,61.75,64.49,63.73,50.33
H,2020,7,4,61.50,63.18,64.35,57.26
H,2020,7,5,63.08,67.21,66.34,55.28
H,2020,7,6,62.20,65.72,64.75,60.31
H,2020,7,7,65.84,68.06,66.84,62.50
H,2020,7,8,67.99,70.16,69.73,61.91
H,2020,7,9,62.06,65.72,64.67,53.99
H,2020,7,10,59.72,64.77,63.19,49.54
H,2020,7,11,63.28,68.22,66.25,52.96
H,2020,7,12,63.20,68.60,65.80,58.58
H,2020,7,13,64.39,70.03,67.18,60.12
H,2020,7,14,63.05,70.00,66.59,60.65
H,2020,7,15,64.35,70.76,67.98,60.20
H,2020,7,16,63.63,69.05,65.37,52.54
H,2020,7,17,66.28,69.29,67.32,48.18
H,2020,7,18,62.42,67.59,67.22,53.72
H,2020,7,19,65.78,68.97,66.04,59.71
H,2020,7,20,67.97,70.67,67.68,62.57
H,2020,7,21,69.81,73.27,70.43,63.26
H,2020,7,22,70.36,75.14,71.40,59.02
H,2020,7,23,66.25,70.34,66.22,54.34
H,2020,7,24,67.26,70.01,67.61,53.63
H,2020,7,25,64.24,67.52,65.51,51.23
H,2020,7,26,65.10,68.33,65.04,55.71
H,2020,7,27,62.80,66.13,64.49,58.59
H,2020,7,28,64.75,68.12,65.40,59.15
H,2020,7,29,69.35,72.86,69.52,59.24
H,2020,7,30,68.04,71.05,68.28,61.40
H,2020,7,31,72.51,72.04,71.16,63.62
H,2020,8,1,69.59,71.33,68.66,61.52
H,2020,8,2,68.82,71.87,69.37,51.43
H,2020,8,3,71.46,74.41,69.04,51.23
H,2020,8,4,70.80,73.76,69.24,60.44
H,2020,8,5,73.34,74.77,70.44,64.22
H,2020,8,6,74.87,76.95,72.98,64.01
H,2020,8,7,68.59,71.56,68.02,60.53
H,2020,8,8,66.34,70.79,65.86,60.82
H,2020,8,9,68.97,72.36,68.19,52.86
H,2020,8,10,66.04,69.72,64.37,48.42
H,2020,8,11,71.41,72.75,68.44,56.16
H,2020,8,12,73.76,76.74,71.34,58.67
H,2020,8,13,72.53,76.04,73.47,52.70
H,2020,8,14,69.95,72.72,70.39,51.06
H,2020,8,15,71.21,72.17,68.21,54.79
H,2020,8,16,73.53,73.30,68.61,50.35
H,2020,8,17,74.60,71.59,67.15,47.51
H,2020,8,18,72.81,70.06,66.94,52.33
H,2020,8,19,73.49,70.21,66.86,49.09
H,2020,8,20,77.67,72.27,68.86,50.03
H,2020,8,21,73.37,70.41,67.47,49.87
H,2020,8,22,76.91,73.41,68.59,51.10
H,2020,8,23,76.10,69.61,69.58,48.52
H,2020,8,24,77.76,71.98,70.67,49.06
H,2020,8,25,74.32,71.00,69.79,57.24
H,2020,8,26,75.61,72.87,69.71,62.47
H,2020,8,27,76.01,71.20,69.95,63.60
H,2020,8,28,77.98,72.39,69.19,63.68
H,2020,8,29,76.53,71.83,67.78,54.26
H,2020,8,30,77.60,71.66,68.23,50.01
H,2020,8,31,75.06,70.27,65.87,48.73
H,2020,9,1,74.00,68.78,65.21,49.55
H,2020,9,2,71.77,70.04,68.26,57.53
H,2020,9,3,77.76,75.63,67.67,60.87
H,2020,9,4,76.10,70.98,67.36,61.00
H,2020,9,5,80.70,70.66,67.33,60.23
H,2020,9,6,81.05,70.34,66.28,54.75
H,2020,9,7,75.04,72.99,66.28,47.05
H,2020,9,8,75.21,72.43,66.47,46.75
H,2020,9,9,79.09,72.07,65.72,52.27
H,2020,9,10,76.22,70.94,66.25,51.06
H,2020,9,11,80.75,69.77,64.28,57.02
H,2020,9,12,79.43,71.17,65.69,57.99
H,2020,9,13,80.41,73.79,66.07,58.06
H,2020,9,14,83.22,75.67,68.64,58.05
H,2020,9,15,84.63,73.50,66.27,55.95
H,2020,9,16,83.69,75.27,67.26,57.73
H,2020,9,17,86.97,73.34,67.77,58.79
H,2020,9,18,87.06,73.01,67.11,59.95
H,2020,9,19,84.26,72.41,68.10,64.02
H,2020,9,20,85.28,69.73,66.41,60.18
H,2020,9,21,84.95,68.68,65.14,52.30
H,2020,9,22,84.97,69.00,66.64,51.03
H,2020,9,23,81.56,69.98,66.80,49.49
H,2020,9,24,82.51,75.14,66.47,53.01
H,2020,9,25,86.81,72.06,65.17,55.84
H,2020,9,26,87.84,72.28,67.62,57.48
H,2020,9,27,89.14,69.18,64.54,49.12
H,2020,9,28,88.04,69.88,66.26,46.85
H,2020,9,29,88.40,68.47,62.98,53.01
H,2020,9,30,86.75,71.76,66.16,57.71
H,2020,10,1,89.48,73.80,69.50,49.90
H,2020,10,2,87.83,69.20,65.02,48.94
H,2020,10,3,87.54,69.68,65.88,48.74
H,2020,10,4,88.35,67.36,63.60,47.94
H,2020,10,5,88.90,69.90,65.01,50.45
H,2020,10,6,87.59,74.38,67.84,54.73
H,2020,10,7,87.21,75.60,70.64,55.73
H,2020,10,8,87.82,70.21,66.86,56.41
H,2020,10,9,86.91,69.62,66.62,60.48
H,2020,10,10,85.79,70.29,67.36,58.82
H,2020,10,11,86.39,70.80,66.92,56.76
H,2020,10,12,83.99,72.89,68.95,51.98
H,2020,10,13,85.11,72.35,67.15,52.11
H,2020,10,14,83.74,73.78,69.30,53.01
H,2020,10,15,82.67,75.58,69.93,51.64
H,2020,10,16,84.84,71.39,69.59,52.69
H,2020,10,17,87.05,72.26,69.68,57.70
H,2020,10,18,85.43,70.53,67.30,57.92
H,2020,10,19,86.85,71.52,68.40,60.68
H,2020,10,20,86.72,71.39,67.74,58.50
H,2020,10,21,83.15,71.22,66.81,55.54
H,2020,10,22,83.18,71.62,65.77,49.74
H,2020,10,23,85.48,76.00,69.30,49.71
H,2020,10,24,80.70,72.20,67.14,47.43
H,2020,10,25,79.56,73.18,65.77,48.33
H,2020,10,26,81.79,69.71,64.83,57.83
H,2020,10,27,78.24,70.70,65.82,56.68
H,2020,10,28,78.35,66.67,63.57,53.37
H,2020,10,29,81.10,66.92,64.54,55.35
H,2020,10,30,80.90,66.78,65.96,52.77
H,2020,10,31,79.74,71.49,66.49,55.54
H,2020,11,1,76.95,71.13,64.13,46.62
H,2020,11,2,78.87,68.11,63.41,51.46
H,2020,11,3,80.85,65.85,63.66,53.41
H,2020,11,4,80.65,70.23,68.75,52.55
H,2020,11,5,82.26,65.32,63.98,49.00
H,2020,11,6,81.98,69.08,67.01,61.62
H,2020,11,7,80.93,72.91,71.29,66.15
H,2020,11,8,82.56,69.08,67.98,64.50
H,2020,11,9,81.50,68.70,67.29,63.92
H,2020,11,10,83.26,67.66,64.92,52.35
H,2020,11,11,80.23,68.39,67.25,52.39
H,2020,11,12,82.54,65.78,64.86,51.48
H,2020,11,13,81.79,66.81,63.99,60.83
H,2020,11,14,82.83,67.57,66.18,62.43
H,2020,11,15,81.40,67.83,65.57,53.99
H,2020,11,16,85.01,68.73,65.52,56.22
H,2020,11,17,82.81,64.76,62.92,50.32
H,2020,11,18,81.11,70.62,67.94,48.48
H,2020,11,19,80.90,65.01,62.25,55.16
H,2020,11,20,82.47,67.20,62.97,50.40
H,2020,11,21,82.06,64.43,60.32,52.24
H,2020,11,22,83.56,67.79,66.32,59.29
H,2020,11,23,85.27,68.79,67.29,63.76
H,2020,11,24,87.45,65.86,64.47,57.49
H,2020,11,25,87.76,67.78,66.17,48.94
H,2020,11,26,85.35,65.50,63.92,55.80
H,2020,11,27,84.31,63.29,61.50,54.65
H,2020,11,28,83.13,65.08,63.06,49.09
H,2020,11,29,84.52,71.00,65.64,48.27
H,2020,11,30,81.95,66.98,63.93,56.13
H,2020,12,1,84.44,69.25,65.92,51.86
H,2020,12,2,83.71,71.07,68.00,48.94
H,2020,12,3,83.41,72.42,67.98,53.63
H,2020,12,4,83.26,70.73,68.65,49.85
H,2020,12,5,85.61,71.42,69.18,51.52
H,2020,12,6,85.72,69.13,66.89,53.78
H,2020,12,7,86.31,68.86,68.41,55.68
H,2020,12,8,85.13,69.15,66.38,47.89
H,2020,12,9,84.59,75.64,75.29,49.62
H,2020,12,10,87.27,67.56,64.34,57.91
H,2020,12,11,85.77,68.73,65.32,53.76
H,2020,12,12,84.03,70.83,70.84,64.45
H,2020,12,13,85.92,69.92,66.84,59.16
H,2020,12,14,84.59,69.43,67.49,64.19
H,2020,12,15,82.78,67.87,66.33,58.18
H,2020,12,16,84.62,69.12,66.65,51.01
H,2020,12,17,87.04,71.86,68.03,60.89
H,2020,12,18,85.46,72.86,69.00,59.06
H,2020,12,19,86.95,67.31,65.80,52.79
H,2020,12,20,89.74,67.81,64.86,50.18
H,2020,12,21,88.66,67.99,64.89,47.38
